,_time,seq_nr,test_number,time_latency,ue_id
463,2024-04-19 10:19:41+00:00,966,1,1005.0,1
464,2024-04-19 10:19:45+00:00,967,1,1301.0,3
465,2024-04-19 10:19:46+00:00,970,1,1136.0,1
466,2024-04-19 10:19:47+00:00,969,1,1009.0,3
467,2024-04-19 10:19:48+00:00,971,1,1076.0,2
468,2024-04-19 10:19:50+00:00,972,1,1045.0,3
469,2024-04-19 10:19:51+00:00,974,1,1133.0,2
470,2024-04-19 10:19:52+00:00,976,1,1253.0,1
471,2024-04-19 10:19:55+00:00,977,1,1365.0,3
472,2024-04-19 10:19:57+00:00,981,1,1125.0,1
473,2024-04-19 10:19:59+00:00,983,1,1183.0,1
474,2024-04-19 10:20:01+00:00,985,1,1264.0,1
475,2024-04-19 10:20:02+00:00,986,1,1222.0,1
476,2024-04-19 10:20:05+00:00,987,1,1352.0,3
477,2024-04-19 10:20:07+00:00,991,1,1334.0,1
478,2024-04-19 10:20:08+00:00,990,1,1234.0,3
479,2024-04-19 10:20:09+00:00,993,1,1440.0,1
480,2024-04-19 10:20:10+00:00,994,1,1361.0,1
481,2024-04-19 10:20:11+00:00,993,1,1281.0,2
482,2024-04-19 10:20:14+00:00,996,1,1318.0,2
483,2024-04-19 10:20:15+00:00,997,1,1097.0,3
484,2024-04-19 10:20:17+00:00,999,1,1132.0,2
485,2024-04-19 10:20:22+00:00,1006,1,969.0,1
486,2024-04-19 10:20:23+00:00,1007,1,1123.0,1
487,2024-04-19 10:20:24+00:00,1006,1,1037.0,3
488,2024-04-19 10:20:25+00:00,1009,1,966.0,1
489,2024-04-19 10:20:26+00:00,1008,1,1105.0,2
490,2024-04-19 10:20:27+00:00,1009,1,1089.0,3
491,2024-04-19 10:20:28+00:00,1012,1,1232.0,1
492,2024-04-19 10:20:29+00:00,1013,1,1268.0,1
493,2024-04-19 10:20:30+00:00,1012,1,999.0,3
494,2024-04-19 10:20:31+00:00,1015,1,980.0,1
495,2024-04-19 10:20:34+00:00,1016,1,1307.0,2
496,2024-04-19 10:20:36+00:00,1020,1,1208.0,1
497,2024-04-19 10:20:37+00:00,1019,1,1006.0,3
498,2024-04-19 10:20:38+00:00,1020,1,1136.0,2
499,2024-04-19 10:20:39+00:00,1021,1,1221.0,2
500,2024-04-19 10:20:42+00:00,1024,1,1357.0,2
501,2024-04-19 10:20:44+00:00,1026,1,1185.0,2
502,2024-04-19 10:20:45+00:00,1028,1,1234.0,1
503,2024-04-19 10:20:48+00:00,1030,1,1086.0,2
504,2024-04-19 10:20:49+00:00,1030,1,989.0,3
505,2024-04-19 10:20:50+00:00,1033,1,1239.0,1
506,2024-04-19 10:20:53+00:00,1035,1,1149.0,2
507,2024-04-19 10:20:54+00:00,1036,1,1229.0,2
508,2024-04-19 10:20:55+00:00,1037,1,1051.0,2
509,2024-04-19 10:20:56+00:00,1037,1,1229.0,3
510,2024-04-19 10:20:57+00:00,1039,1,1277.0,2
511,2024-04-19 10:20:58+00:00,1039,1,1113.0,3
512,2024-04-19 10:21:04+00:00,1047,1,1169.0,1
513,2024-04-19 10:21:08+00:00,1051,1,1302.0,1
514,2024-04-19 10:21:09+00:00,1050,1,1217.0,3
515,2024-04-19 10:21:11+00:00,1052,1,1158.0,3
516,2024-04-19 10:21:12+00:00,1053,1,923.0,3
517,2024-04-19 10:21:15+00:00,1056,1,1117.0,3
518,2024-04-19 10:21:16+00:00,1059,1,1353.0,1
519,2024-04-19 10:21:20+00:00,1063,1,1386.0,1
520,2024-04-19 10:21:23+00:00,1064,1,1170.0,3
521,2024-04-19 10:21:24+00:00,1067,1,1110.0,1
522,2024-04-19 10:21:26+00:00,1067,1,1194.0,3
523,2024-04-19 10:21:28+00:00,1069,1,1372.0,2
524,2024-04-19 10:21:29+00:00,1070,1,1136.0,3
525,2024-04-19 10:21:32+00:00,1073,1,1065.0,3
526,2024-04-19 10:21:33+00:00,1074,1,1001.0,2
527,2024-04-19 10:21:35+00:00,1076,1,1185.0,2
528,2024-04-19 10:21:36+00:00,1077,1,1124.0,3
529,2024-04-19 10:21:37+00:00,1078,1,1187.0,2
530,2024-04-19 10:21:39+00:00,1082,1,1060.0,1
531,2024-04-19 10:21:42+00:00,1082,1,1352.0,3
532,2024-04-19 10:21:44+00:00,1084,1,1375.0,3
533,2024-04-19 10:21:46+00:00,1087,1,1084.0,2
534,2024-04-19 10:21:51+00:00,1093,1,1099.0,1
535,2024-04-19 10:21:53+00:00,1095,1,1132.0,1
536,2024-04-19 10:21:59+00:00,1101,1,1285.0,1
537,2024-04-19 10:22:00+00:00,1100,1,1294.0,2
538,2024-04-19 10:22:01+00:00,1101,1,1126.0,3
539,2024-04-19 10:22:03+00:00,1103,1,1078.0,3
540,2024-04-19 10:22:07+00:00,1107,1,1153.0,3
541,2024-04-19 10:22:08+00:00,1110,1,1031.0,1
542,2024-04-19 10:22:09+00:00,1109,1,1119.0,2
543,2024-04-19 10:22:10+00:00,1110,1,1239.0,3
544,2024-04-19 10:22:11+00:00,1111,1,1204.0,3
545,2024-04-19 10:22:13+00:00,1113,1,1311.0,3
546,2024-04-19 10:22:14+00:00,1114,1,1375.0,2
547,2024-04-19 10:22:16+00:00,1116,1,1056.0,2
548,2024-04-19 10:22:17+00:00,1117,1,1137.0,3
549,2024-04-19 10:22:18+00:00,1120,1,1076.0,1
550,2024-04-19 10:22:19+00:00,1121,1,1117.0,1
551,2024-04-19 10:22:21+00:00,1121,1,1124.0,3
552,2024-04-19 10:22:22+00:00,1124,1,1020.0,1
553,2024-04-19 10:22:23+00:00,1123,1,1208.0,3
554,2024-04-19 10:22:24+00:00,1126,1,924.0,1
555,2024-04-19 10:22:25+00:00,1128,1,239.0,1
556,2024-04-19 10:22:26+00:00,1127,1,613.0,2
557,2024-04-19 10:22:27+00:00,1130,1,240.0,1
558,2024-04-19 10:22:28+00:00,1129,1,253.0,3
559,2024-04-19 10:22:29+00:00,1130,1,161.0,3
560,2024-04-19 10:22:30+00:00,1131,1,51.6,3
561,2024-04-19 10:22:31+00:00,1132,1,233.0,3
562,2024-04-19 10:22:32+00:00,1133,1,105.0,3
563,2024-04-19 10:22:33+00:00,1134,1,135.0,3
564,2024-04-19 10:22:34+00:00,1135,1,203.0,3
565,2024-04-19 10:22:35+00:00,1136,1,88.4,3
566,2024-04-19 10:22:36+00:00,1137,1,153.0,3
567,2024-04-19 10:22:37+00:00,1138,1,185.0,3
568,2024-04-19 10:22:38+00:00,1139,1,140.0,3
569,2024-04-19 10:22:39+00:00,1140,1,105.0,3
570,2024-04-19 10:22:40+00:00,1141,1,145.0,3
571,2024-04-19 10:22:41+00:00,1142,1,152.0,3
572,2024-04-19 10:22:42+00:00,1143,1,181.0,3
573,2024-04-19 10:24:08+00:00,2,2,1184.0,1
574,2024-04-19 10:24:09+00:00,3,2,1322.0,1
575,2024-04-19 10:24:12+00:00,3,2,1022.0,2
576,2024-04-19 10:24:14+00:00,3,2,954.0,3
577,2024-04-19 10:24:17+00:00,11,2,1101.0,1
578,2024-04-19 10:24:20+00:00,11,2,1243.0,2
579,2024-04-19 10:24:24+00:00,11,2,2243.0,3
580,2024-04-19 10:24:25+00:00,17,2,2182.0,1
581,2024-04-19 10:24:29+00:00,22,2,1509.0,1
582,2024-04-19 10:24:31+00:00,25,2,1024.0,1
583,2024-04-19 10:24:32+00:00,20,2,1155.0,3
584,2024-04-19 10:24:34+00:00,27,2,1335.0,1
585,2024-04-19 10:24:35+00:00,23,2,1436.0,3
586,2024-04-19 10:24:36+00:00,27,2,1031.0,2
587,2024-04-19 10:24:37+00:00,25,2,1208.0,3
588,2024-04-19 10:24:39+00:00,32,2,1324.0,1
589,2024-04-19 10:24:41+00:00,29,2,957.0,3
590,2024-04-19 10:24:43+00:00,31,2,1026.0,3
591,2024-04-19 10:24:44+00:00,32,2,1450.0,3
592,2024-04-19 10:24:46+00:00,34,2,1186.0,3
593,2024-04-19 10:24:47+00:00,35,2,1258.0,3
594,2024-04-19 10:24:54+00:00,41,2,7041.0,1
595,2024-04-19 10:24:56+00:00,46,2,927.0,2
596,2024-04-19 10:24:57+00:00,50,2,1269.0,1
597,2024-04-19 10:24:58+00:00,48,2,1070.0,2
598,2024-04-19 10:25:00+00:00,48,2,1218.0,3
599,2024-04-19 10:25:01+00:00,49,2,1262.0,3
600,2024-04-19 10:25:06+00:00,56,2,1378.0,2
601,2024-04-19 10:25:08+00:00,61,2,985.0,1
602,2024-04-19 10:25:09+00:00,62,2,1032.0,1
603,2024-04-19 10:25:10+00:00,60,2,1010.0,2
604,2024-04-19 10:25:11+00:00,59,2,1007.0,3
605,2024-04-19 10:25:12+00:00,62,2,1078.0,2
606,2024-04-19 10:25:14+00:00,67,2,1056.0,1
607,2024-04-19 10:25:16+00:00,68,2,1247.0,1
608,2024-04-19 10:25:18+00:00,68,2,1244.0,2
609,2024-04-19 10:25:19+00:00,66,2,1377.0,3
610,2024-04-19 10:25:20+00:00,73,2,1119.0,1
611,2024-04-19 10:25:21+00:00,71,2,1172.0,2
612,2024-04-19 10:25:22+00:00,69,2,1511.0,3
613,2024-04-19 10:25:24+00:00,71,2,1390.0,3
614,2024-04-19 10:25:26+00:00,79,2,1064.0,1
615,2024-04-19 10:25:27+00:00,80,2,925.0,1
616,2024-04-19 10:25:29+00:00,79,2,1134.0,2
617,2024-04-19 10:25:30+00:00,80,2,1122.0,2
618,2024-04-19 10:25:33+00:00,80,2,1308.0,3
619,2024-04-19 10:25:35+00:00,87,2,1224.0,1
620,2024-04-19 10:25:36+00:00,88,2,1176.0,1
621,2024-04-19 10:25:37+00:00,87,2,933.0,2
622,2024-04-19 10:25:38+00:00,85,2,1310.0,3
623,2024-04-19 10:25:40+00:00,89,2,1190.0,2
624,2024-04-19 10:25:42+00:00,88,2,1776.0,3
625,2024-04-19 10:25:45+00:00,97,2,1447.0,1
626,2024-04-19 10:25:49+00:00,98,2,937.0,2
627,2024-04-19 10:25:52+00:00,99,2,1168.0,3
628,2024-04-19 10:25:54+00:00,101,2,1264.0,3
629,2024-04-19 10:25:56+00:00,103,2,1193.0,3
630,2024-04-19 10:25:58+00:00,105,2,1333.0,3
631,2024-04-19 10:26:00+00:00,109,2,1314.0,2
632,2024-04-19 10:26:02+00:00,109,2,1009.0,3
633,2024-04-19 10:26:04+00:00,111,2,1283.0,3
634,2024-04-19 10:26:05+00:00,112,2,1166.0,3
635,2024-04-19 10:26:06+00:00,113,2,1254.0,3
636,2024-04-19 10:26:08+00:00,115,2,1338.0,3
637,2024-04-19 10:26:10+00:00,119,2,1254.0,2
638,2024-04-19 10:26:14+00:00,123,2,1043.0,2
639,2024-04-19 10:26:15+00:00,122,2,979.0,3
640,2024-04-19 10:26:17+00:00,126,2,1237.0,2
641,2024-04-19 10:26:18+00:00,127,2,1216.0,2
642,2024-04-19 10:26:23+00:00,134,2,1730.0,1
643,2024-04-19 10:26:25+00:00,133,2,1411.0,2
644,2024-04-19 10:26:28+00:00,134,2,1020.0,3
645,2024-04-19 10:26:29+00:00,138,2,1054.0,2
646,2024-04-19 10:26:30+00:00,136,2,1027.0,3
647,2024-04-19 10:26:31+00:00,139,2,1695.0,2
648,2024-04-19 10:26:34+00:00,144,2,2261.0,1
649,2024-04-19 10:26:36+00:00,144,2,2110.0,2
650,2024-04-19 10:26:40+00:00,146,2,1399.0,3
651,2024-04-19 10:26:45+00:00,156,2,1225.0,1
652,2024-04-19 10:26:47+00:00,157,2,1889.0,1
653,2024-04-19 10:26:50+00:00,160,2,1732.0,1
654,2024-04-19 10:26:58+00:00,168,2,1680.0,1
655,2024-04-19 10:27:02+00:00,169,2,1885.0,2
656,2024-04-19 10:27:05+00:00,175,2,1604.0,1
657,2024-04-19 10:27:10+00:00,176,2,967.0,3
658,2024-04-19 10:27:11+00:00,182,2,1017.0,1
659,2024-04-19 10:27:13+00:00,183,2,1230.0,1
660,2024-04-19 10:27:15+00:00,182,2,1312.0,2
661,2024-04-19 10:27:16+00:00,181,2,1580.0,3
662,2024-04-19 10:27:17+00:00,182,2,1352.0,3
663,2024-04-19 10:27:19+00:00,189,2,1384.0,1
664,2024-04-19 10:27:20+00:00,187,2,1406.0,2
665,2024-04-19 10:27:21+00:00,186,2,1249.0,3
666,2024-04-19 10:27:23+00:00,190,2,1637.0,2
667,2024-04-19 10:27:26+00:00,194,2,1052.0,2
668,2024-04-19 10:27:27+00:00,192,2,986.0,3
669,2024-04-19 10:27:28+00:00,193,2,1412.0,3
670,2024-04-19 10:27:29+00:00,199,2,1191.0,1
671,2024-04-19 10:27:30+00:00,200,2,1011.0,1
672,2024-04-19 10:27:33+00:00,201,2,953.0,2
673,2024-04-19 10:27:37+00:00,204,2,1374.0,2
674,2024-04-19 10:27:38+00:00,208,2,1115.0,1
675,2024-04-19 10:27:40+00:00,210,2,1001.0,1
676,2024-04-19 10:27:41+00:00,208,2,1045.0,2
677,2024-04-19 10:27:43+00:00,208,2,1140.0,3
678,2024-04-19 10:27:45+00:00,212,2,1198.0,2
679,2024-04-19 10:27:52+00:00,219,2,982.0,2
680,2024-04-19 10:27:53+00:00,218,2,1059.0,3
681,2024-04-19 10:27:55+00:00,220,2,1073.0,3
682,2024-04-19 10:27:56+00:00,226,2,1190.0,1
683,2024-04-19 10:27:58+00:00,228,2,919.0,1
684,2024-04-19 10:27:59+00:00,226,2,869.0,2
685,2024-04-19 10:28:01+00:00,226,2,1112.0,3
686,2024-04-19 10:28:05+00:00,234,2,1293.0,1
687,2024-04-19 10:28:08+00:00,232,2,1323.0,3
688,2024-04-19 10:28:09+00:00,233,2,1226.0,3
689,2024-04-19 10:28:10+00:00,240,2,1019.0,1
690,2024-04-19 10:28:11+00:00,236,2,941.0,3
691,2024-04-19 10:28:12+00:00,239,2,1158.0,2
692,2024-04-19 10:28:13+00:00,237,2,1186.0,3
693,2024-04-19 10:28:14+00:00,244,2,1017.0,1
694,2024-04-19 10:28:16+00:00,245,2,1063.0,1
695,2024-04-19 10:28:17+00:00,244,2,1003.0,2
696,2024-04-19 10:28:18+00:00,242,2,1035.0,3
697,2024-04-19 10:28:20+00:00,244,2,974.0,3
698,2024-04-19 10:28:26+00:00,252,2,1309.0,2
699,2024-04-19 10:28:28+00:00,257,2,1105.0,1
700,2024-04-19 10:28:29+00:00,256,2,946.0,2
701,2024-04-19 10:28:32+00:00,256,2,1451.0,3
702,2024-04-19 10:28:33+00:00,259,2,1388.0,2
703,2024-04-19 10:28:35+00:00,262,2,909.0,2
704,2024-04-19 10:28:36+00:00,265,2,1002.0,1
705,2024-04-19 10:28:37+00:00,266,2,894.0,1
706,2024-04-19 10:28:40+00:00,264,2,1269.0,3
707,2024-04-19 10:28:41+00:00,265,2,980.0,3
708,2024-04-19 10:28:42+00:00,266,2,1202.0,3
709,2024-04-19 10:28:43+00:00,269,2,1172.0,2
710,2024-04-19 10:28:46+00:00,275,2,867.0,1
711,2024-04-19 10:28:47+00:00,273,2,1121.0,2
712,2024-04-19 10:28:49+00:00,278,2,1143.0,1
713,2024-04-19 10:28:50+00:00,276,2,1035.0,2
714,2024-04-19 10:28:51+00:00,280,2,959.0,1
715,2024-04-19 10:28:53+00:00,277,2,1230.0,3
716,2024-04-19 10:28:54+00:00,283,2,1124.0,1
717,2024-04-19 10:28:55+00:00,279,2,905.0,3
718,2024-04-19 10:28:56+00:00,280,2,1206.0,3
719,2024-04-19 10:28:57+00:00,281,2,1027.0,3
720,2024-04-19 10:28:58+00:00,282,2,1092.0,3
721,2024-04-19 10:29:00+00:00,284,2,1167.0,3
722,2024-04-19 10:29:01+00:00,287,2,1245.0,2
723,2024-04-19 10:29:03+00:00,286,2,1465.0,3
724,2024-04-19 10:29:04+00:00,293,2,1010.0,1
725,2024-04-19 10:29:06+00:00,295,2,977.0,1
726,2024-04-19 10:29:09+00:00,295,2,1125.0,2
727,2024-04-19 10:29:12+00:00,301,2,1045.0,1
728,2024-04-19 10:29:13+00:00,302,2,1100.0,1
729,2024-04-19 10:29:15+00:00,298,2,1032.0,3
730,2024-04-19 10:29:16+00:00,304,2,1142.0,1
731,2024-04-19 10:29:17+00:00,303,2,1104.0,2
732,2024-04-19 10:29:18+00:00,301,2,1093.0,3
733,2024-04-19 10:29:19+00:00,304,2,1430.0,2
734,2024-04-19 10:29:20+00:00,306,2,1018.0,2
735,2024-04-19 10:29:22+00:00,305,2,978.0,3
736,2024-04-19 10:29:23+00:00,306,2,950.0,3
737,2024-04-19 10:29:24+00:00,310,2,820.0,2
738,2024-04-19 10:29:26+00:00,312,2,1059.0,2
739,2024-04-19 10:29:27+00:00,310,2,1208.0,3
740,2024-04-19 10:29:28+00:00,316,2,1585.0,1
741,2024-04-19 10:29:29+00:00,312,2,1202.0,3
742,2024-04-19 10:29:30+00:00,313,2,1053.0,3
743,2024-04-19 10:29:31+00:00,317,2,1115.0,2
744,2024-04-19 10:29:33+00:00,321,2,1265.0,1
745,2024-04-19 10:29:34+00:00,317,2,1250.0,3
746,2024-04-19 10:29:37+00:00,325,2,1144.0,1
747,2024-04-19 10:29:38+00:00,321,2,1087.0,3
748,2024-04-19 10:29:39+00:00,324,2,1277.0,2
749,2024-04-19 10:29:41+00:00,329,2,1439.0,1
750,2024-04-19 10:29:42+00:00,330,2,1186.0,1
751,2024-04-19 10:29:45+00:00,333,2,1094.0,1
752,2024-04-19 10:29:46+00:00,331,2,1522.0,2
753,2024-04-19 10:29:48+00:00,334,2,876.0,2
754,2024-04-19 10:29:51+00:00,339,2,1477.0,1
755,2024-04-19 10:29:54+00:00,339,2,1241.0,2
756,2024-04-19 10:29:55+00:00,340,2,1117.0,2
757,2024-04-19 10:29:58+00:00,343,2,904.0,2
758,2024-04-19 10:30:00+00:00,345,2,991.0,2
759,2024-04-19 10:30:01+00:00,349,2,1068.0,1
760,2024-04-19 10:30:02+00:00,350,2,889.0,1
761,2024-04-19 10:30:03+00:00,348,2,1161.0,2
762,2024-04-19 10:30:05+00:00,350,2,1002.0,2
763,2024-04-19 10:30:06+00:00,351,2,1298.0,2
764,2024-04-19 10:30:09+00:00,354,2,1305.0,2
765,2024-04-19 10:30:10+00:00,352,2,1192.0,3
766,2024-04-19 10:30:11+00:00,353,2,1238.0,3
767,2024-04-19 10:30:12+00:00,359,2,1354.0,1
768,2024-04-19 10:30:13+00:00,361,2,1192.0,1
769,2024-04-19 10:30:14+00:00,359,2,1041.0,2
770,2024-04-19 10:30:16+00:00,364,2,1012.0,1
771,2024-04-19 10:30:17+00:00,359,2,1159.0,3
772,2024-04-19 10:30:19+00:00,367,2,1097.0,1
773,2024-04-19 10:30:21+00:00,366,2,874.0,2
774,2024-04-19 10:30:22+00:00,364,2,1316.0,3
775,2024-04-19 10:30:25+00:00,373,2,940.0,1
776,2024-04-19 10:30:27+00:00,369,2,1047.0,3
777,2024-04-19 10:30:29+00:00,376,2,1122.0,1
778,2024-04-19 10:30:31+00:00,373,2,1269.0,3
779,2024-04-19 10:30:32+00:00,379,2,962.0,1
780,2024-04-19 10:30:33+00:00,375,2,972.0,3
781,2024-04-19 10:30:35+00:00,380,2,985.0,2
782,2024-04-19 10:30:36+00:00,383,2,1063.0,1
783,2024-04-19 10:30:38+00:00,380,2,1321.0,3
784,2024-04-19 10:30:39+00:00,386,2,1230.0,1
785,2024-04-19 10:30:40+00:00,387,2,995.0,1
786,2024-04-19 10:30:41+00:00,386,2,888.0,2
787,2024-04-19 10:30:42+00:00,389,2,1041.0,1
788,2024-04-19 10:30:44+00:00,389,2,1008.0,2
789,2024-04-19 10:30:45+00:00,387,2,1090.0,3
790,2024-04-19 10:30:46+00:00,393,2,1214.0,1
791,2024-04-19 10:30:47+00:00,389,2,1356.0,3
792,2024-04-19 10:30:49+00:00,396,2,1164.0,1
793,2024-04-19 10:30:50+00:00,394,2,1288.0,2
794,2024-04-19 10:30:52+00:00,399,2,1017.0,1
795,2024-04-19 10:30:53+00:00,397,2,1036.0,2
796,2024-04-19 10:30:55+00:00,402,2,970.0,1
797,2024-04-19 10:30:56+00:00,400,2,1099.0,2
798,2024-04-19 10:30:58+00:00,405,2,964.0,1
799,2024-04-19 10:31:00+00:00,402,2,1060.0,3
800,2024-04-19 10:31:02+00:00,406,2,1221.0,2
801,2024-04-19 10:31:03+00:00,407,2,1112.0,2
802,2024-04-19 10:31:04+00:00,411,2,1012.0,1
803,2024-04-19 10:31:05+00:00,406,2,1154.0,3
804,2024-04-19 10:31:06+00:00,407,2,1140.0,3
805,2024-04-19 10:31:07+00:00,409,2,1015.0,3
806,2024-04-19 10:31:08+00:00,412,2,904.0,2
807,2024-04-19 10:31:13+00:00,417,2,1215.0,2
808,2024-04-19 10:31:15+00:00,419,2,1142.0,2
809,2024-04-19 10:31:16+00:00,420,2,1487.0,2
810,2024-04-19 10:31:17+00:00,424,2,1165.0,1
811,2024-04-19 10:31:18+00:00,422,2,1319.0,2
812,2024-04-19 10:31:19+00:00,426,2,973.0,1
813,2024-04-19 10:31:20+00:00,424,2,1157.0,2
814,2024-04-19 10:31:22+00:00,429,2,1060.0,1
815,2024-04-19 10:31:23+00:00,427,2,1207.0,2
816,2024-04-19 10:31:24+00:00,428,2,1240.0,2
817,2024-04-19 10:31:30+00:00,431,2,1214.0,3
818,2024-04-19 10:31:33+00:00,437,2,932.0,2
819,2024-04-19 10:31:36+00:00,437,2,1006.0,3
820,2024-04-19 10:31:42+00:00,448,2,1163.0,1
821,2024-04-19 10:31:43+00:00,449,2,1280.0,1
822,2024-04-19 10:31:44+00:00,448,2,951.0,2
823,2024-04-19 10:31:46+00:00,450,2,1099.0,2
824,2024-04-19 10:31:47+00:00,451,2,1031.0,2
825,2024-04-19 10:31:50+00:00,456,2,1158.0,1
826,2024-04-19 10:31:51+00:00,452,2,966.0,3
827,2024-04-19 10:31:53+00:00,456,2,1121.0,2
828,2024-04-19 10:31:55+00:00,461,2,1047.0,1
829,2024-04-19 10:31:56+00:00,462,2,1195.0,1
830,2024-04-19 10:32:00+00:00,466,2,1083.0,1
831,2024-04-19 10:32:01+00:00,464,2,1106.0,2
832,2024-04-19 10:32:02+00:00,468,2,1062.0,1
833,2024-04-19 10:32:03+00:00,469,2,1189.0,1
834,2024-04-19 10:32:04+00:00,467,2,1132.0,2
835,2024-04-19 10:32:07+00:00,473,2,842.0,1
836,2024-04-19 10:32:10+00:00,476,2,1209.0,1
837,2024-04-19 10:32:11+00:00,471,2,1041.0,3
838,2024-04-19 10:32:12+00:00,478,2,1278.0,1
839,2024-04-19 10:32:15+00:00,475,2,1326.0,3
840,2024-04-19 10:32:19+00:00,485,2,1134.0,1
841,2024-04-19 10:32:20+00:00,480,2,1003.0,3
842,2024-04-19 10:32:23+00:00,486,2,861.0,2
843,2024-04-19 10:32:24+00:00,487,2,1480.0,2
844,2024-04-19 10:32:25+00:00,488,2,1081.0,2
845,2024-04-19 10:32:26+00:00,489,2,1176.0,2
846,2024-04-19 10:32:28+00:00,493,2,1305.0,1
847,2024-04-19 10:32:30+00:00,493,2,1263.0,2
848,2024-04-19 10:32:31+00:00,494,2,1191.0,2
849,2024-04-19 10:32:33+00:00,496,2,1008.0,2
850,2024-04-19 10:32:34+00:00,497,2,1045.0,2
851,2024-04-19 10:32:35+00:00,500,2,1146.0,1
852,2024-04-19 10:32:36+00:00,496,2,1012.0,3
853,2024-04-19 10:32:39+00:00,504,2,1102.0,1
854,2024-04-19 10:32:40+00:00,503,2,1104.0,2
855,2024-04-19 10:32:41+00:00,504,2,1143.0,2
856,2024-04-19 10:32:42+00:00,507,2,1062.0,1
857,2024-04-19 10:32:43+00:00,506,2,1154.0,2
858,2024-04-19 10:32:47+00:00,506,2,1281.0,3
859,2024-04-19 10:32:48+00:00,508,2,1003.0,3
860,2024-04-19 10:32:49+00:00,509,2,1131.0,3
861,2024-04-19 10:32:51+00:00,511,2,917.0,3
862,2024-04-19 10:32:52+00:00,517,2,1262.0,1
863,2024-04-19 10:32:53+00:00,515,2,1462.0,2
864,2024-04-19 10:32:54+00:00,514,2,962.0,3
865,2024-04-19 10:32:55+00:00,520,2,1066.0,1
866,2024-04-19 10:32:57+00:00,522,2,1322.0,1
867,2024-04-19 10:32:58+00:00,523,2,988.0,1
868,2024-04-19 10:33:00+00:00,520,2,831.0,3
869,2024-04-19 10:33:02+00:00,524,2,1185.0,2
870,2024-04-19 10:33:04+00:00,529,2,1019.0,1
871,2024-04-19 10:33:05+00:00,525,2,929.0,3
872,2024-04-19 10:33:06+00:00,531,2,1202.0,1
873,2024-04-19 10:33:07+00:00,527,2,928.0,3
874,2024-04-19 10:33:08+00:00,533,2,939.0,1
875,2024-04-19 10:33:12+00:00,531,2,1230.0,3
876,2024-04-19 10:33:13+00:00,532,2,1117.0,3
877,2024-04-19 10:33:14+00:00,538,2,1356.0,1
878,2024-04-19 10:33:15+00:00,540,2,1038.0,1
879,2024-04-19 10:33:17+00:00,541,2,1442.0,1
880,2024-04-19 10:33:21+00:00,543,2,1142.0,2
881,2024-04-19 10:33:22+00:00,544,2,1069.0,2
882,2024-04-19 10:33:24+00:00,543,2,1140.0,3
883,2024-04-19 10:33:26+00:00,551,2,968.0,1
884,2024-04-19 10:33:28+00:00,552,2,1186.0,1
885,2024-04-19 10:33:31+00:00,556,2,1025.0,1
886,2024-04-19 10:33:33+00:00,555,2,1063.0,2
887,2024-04-19 10:33:34+00:00,558,2,1171.0,1
888,2024-04-19 10:33:39+00:00,563,2,1262.0,1
889,2024-04-19 10:33:43+00:00,567,2,1146.0,1
890,2024-04-19 10:33:44+00:00,566,2,1003.0,2
891,2024-04-19 10:33:45+00:00,567,2,1084.0,2
892,2024-04-19 10:33:46+00:00,570,2,1044.0,1
893,2024-04-19 10:33:47+00:00,571,2,1369.0,1
894,2024-04-19 10:33:49+00:00,573,2,1011.0,1
895,2024-04-19 10:33:50+00:00,571,2,1126.0,2
896,2024-04-19 10:33:51+00:00,575,2,1036.0,1
897,2024-04-19 10:33:52+00:00,576,2,1036.0,1
898,2024-04-19 10:33:53+00:00,577,2,1282.0,1
899,2024-04-19 10:33:56+00:00,580,2,1161.0,1
900,2024-04-19 10:33:57+00:00,579,2,883.0,2
901,2024-04-19 10:33:59+00:00,577,2,1046.0,3
902,2024-04-19 10:34:00+00:00,578,2,1096.0,3
903,2024-04-19 10:34:02+00:00,586,2,1114.0,1
904,2024-04-19 10:34:04+00:00,585,2,1032.0,2
905,2024-04-19 10:34:05+00:00,583,2,979.0,3
906,2024-04-19 10:34:06+00:00,584,2,1230.0,3
907,2024-04-19 10:34:15+00:00,599,2,1328.0,1
908,2024-04-19 10:34:17+00:00,595,2,1010.0,3
909,2024-04-19 10:34:18+00:00,599,2,1211.0,2
910,2024-04-19 10:34:19+00:00,597,2,846.0,3
911,2024-04-19 10:34:20+00:00,601,2,1069.0,2
912,2024-04-19 10:34:21+00:00,605,2,1030.0,1
913,2024-04-19 10:34:22+00:00,603,2,1236.0,2
914,2024-04-19 10:34:23+00:00,607,2,834.0,1
915,2024-04-19 10:34:24+00:00,608,2,1019.0,1
916,2024-04-19 10:34:27+00:00,605,2,1187.0,3
917,2024-04-19 10:34:28+00:00,612,2,1048.0,1
918,2024-04-19 10:34:32+00:00,616,2,1130.0,1
919,2024-04-19 10:34:34+00:00,618,2,1009.0,1
920,2024-04-19 10:34:36+00:00,614,2,1331.0,3
921,2024-04-19 10:34:37+00:00,617,2,1335.0,2
922,2024-04-19 10:34:38+00:00,615,2,1553.0,3
923,2024-04-19 10:34:40+00:00,623,2,1327.0,1
924,2024-04-19 10:34:42+00:00,620,2,1030.0,3
925,2024-04-19 10:34:46+00:00,626,2,1233.0,2
926,2024-04-19 10:34:47+00:00,630,2,1523.0,1
927,2024-04-19 10:34:48+00:00,628,2,1679.0,2
