,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl
1060,2024-03-28 13:44:06+00:00,100,0,2,34374,2,34485
1061,2024-03-28 13:44:10+00:00,100,0,2,34338,2,34446
1062,2024-03-28 13:44:14+00:00,100,0,2,34374,2,34485
1063,2024-03-28 13:44:18+00:00,100,0,2,34303,2,34416
1064,2024-03-28 13:44:22+00:00,100,0,2,34385,2,34485
1065,2024-03-28 13:44:26+00:00,100,0,2,34327,2,34446
1066,2024-03-28 13:44:30+00:00,100,0,2,34350,2,34450
1067,2024-03-28 13:44:34+00:00,100,0,2,34374,2,34485
1068,2024-03-28 13:44:38+00:00,100,0,2,34374,2,34485
1069,2024-03-28 13:44:42+00:00,100,0,1,34337,1,34446
1070,2024-03-28 13:44:46+00:00,100,0,0,34301,0,34416
1071,2024-03-28 13:44:50+00:00,100,0,1,34385,1,34485
1072,2024-03-28 13:44:54+00:00,100,0,2,34374,2,34485
1073,2024-03-28 13:44:58+00:00,100,0,2,34338,2,34446
1074,2024-03-28 13:45:02+00:00,100,0,2,34303,2,34416
1075,2024-03-28 13:45:06+00:00,100,0,2,34374,2,34485
1076,2024-03-28 13:45:10+00:00,100,0,2,34374,2,34485
1077,2024-03-28 13:45:14+00:00,100,0,2,34338,2,34446
1078,2024-03-28 13:45:18+00:00,100,0,2,34339,2,34450
1079,2024-03-28 13:45:22+00:00,100,0,2,34374,2,34485
1080,2024-03-28 13:45:26+00:00,100,0,2,34385,2,34485
1081,2024-03-28 13:45:30+00:00,100,0,2,34327,2,34446
1082,2024-03-28 13:45:34+00:00,100,0,2,34374,2,34485
1083,2024-03-28 13:45:38+00:00,100,0,2,34350,2,34450
1084,2024-03-28 13:45:42+00:00,100,0,2,34410,2,34520
1085,2024-03-28 13:45:46+00:00,100,0,2,34339,2,34446
1086,2024-03-28 13:45:50+00:00,100,0,2,34374,2,34485
1087,2024-03-28 13:45:54+00:00,100,0,2,34374,2,34485
1088,2024-03-28 13:45:58+00:00,100,0,2,34232,2,34346
1089,2024-03-28 13:46:02+00:00,100,0,1,34349,1,34453
1090,2024-03-28 13:46:06+00:00,100,0,2,34410,2,34520
1091,2024-03-28 13:46:10+00:00,100,0,2,34445,2,34554
1092,2024-03-28 13:46:14+00:00,100,0,2,34374,2,34485
1093,2024-03-28 13:46:18+00:00,100,0,2,34268,2,34376
1094,2024-03-28 13:46:22+00:00,100,0,2,34374,2,34485
1095,2024-03-28 13:46:26+00:00,100,0,2,34374,2,34485
1096,2024-03-28 13:46:30+00:00,100,0,2,34314,2,34416
1097,2024-03-28 13:46:34+00:00,100,0,2,34327,2,34446
1098,2024-03-28 13:46:38+00:00,100,0,2,34385,2,34485
1099,2024-03-28 13:46:42+00:00,100,0,2,34196,2,34312
1100,2024-03-28 13:46:46+00:00,100,0,2,34516,2,34624
1101,2024-03-28 13:46:50+00:00,100,0,2,34339,2,34446
1102,2024-03-28 13:46:54+00:00,100,0,2,34303,2,34416
1103,2024-03-28 13:46:58+00:00,100,0,1,34066,1,34173
1104,2024-03-28 13:47:02+00:00,100,0,3,34682,3,34797
1105,2024-03-28 13:47:06+00:00,100,0,2,34303,2,34411
1106,2024-03-28 13:47:10+00:00,100,0,0,34443,0,34555
1107,2024-03-28 13:47:14+00:00,100,0,2,34350,2,34450
1108,2024-03-28 13:47:18+00:00,100,0,2,34480,2,34589
1109,2024-03-28 13:47:22+00:00,100,0,1,34232,1,34342
1110,2024-03-28 13:47:26+00:00,100,0,2,34445,2,34554
1111,2024-03-28 13:47:30+00:00,100,0,2,34374,2,34485
1112,2024-03-28 13:47:34+00:00,100,0,2,34267,2,34381
1113,2024-03-28 13:47:38+00:00,100,0,2,34445,2,34550
1114,2024-03-28 13:47:42+00:00,100,0,2,34339,2,34450
1115,2024-03-28 13:47:46+00:00,100,0,2,34338,2,34450
1116,2024-03-28 13:47:50+00:00,100,0,2,34374,2,34485
1117,2024-03-28 13:47:54+00:00,100,0,0,34337,0,34446
1118,2024-03-28 13:47:58+00:00,100,0,2,34351,2,34450
1119,2024-03-28 13:48:02+00:00,100,0,1,34408,1,34520
1120,2024-03-28 13:48:06+00:00,100,0,2,34374,2,34485
1121,2024-03-28 13:48:10+00:00,100,0,2,34232,2,34342
1122,2024-03-28 13:48:14+00:00,100,0,2,34481,2,34589
1123,2024-03-28 13:48:18+00:00,100,0,2,34232,2,34346
1124,2024-03-28 13:48:22+00:00,100,0,2,34481,2,34589
1125,2024-03-28 13:48:26+00:00,100,0,2,34338,2,34446
1126,2024-03-28 13:48:30+00:00,100,0,2,34409,2,34520
1127,2024-03-28 13:48:34+00:00,100,0,2,34339,2,34450
1128,2024-03-28 13:48:38+00:00,100,0,2,34374,2,34485
1129,2024-03-28 13:48:42+00:00,100,0,2,34338,2,34446
1130,2024-03-28 13:48:46+00:00,100,0,2,34303,2,34416
1131,2024-03-28 13:48:50+00:00,100,0,2,34385,2,34485
1132,2024-03-28 13:48:54+00:00,100,0,2,34374,2,34485
1133,2024-03-28 13:48:58+00:00,100,0,2,34338,2,34446
1134,2024-03-28 13:49:02+00:00,100,0,2,34338,2,34450
1135,2024-03-28 13:49:06+00:00,100,0,2,34374,2,34485
1136,2024-03-28 13:49:10+00:00,100,0,2,34374,2,34485
1137,2024-03-28 13:49:14+00:00,100,0,1,34337,1,34446
1138,2024-03-28 13:49:18+00:00,100,0,2,34338,2,34450
1139,2024-03-28 13:49:22+00:00,100,0,2,34350,2,34450
1140,2024-03-28 13:49:26+00:00,100,0,2,34303,2,34416
1141,2024-03-28 13:49:30+00:00,100,0,2,34374,2,34480
1142,2024-03-28 13:49:34+00:00,100,0,2,34374,2,34485
1143,2024-03-28 13:49:38+00:00,100,0,2,33960,2,34068
1144,2024-03-28 13:49:42+00:00,100,0,2,34788,2,34902
1145,2024-03-28 13:49:46+00:00,100,0,2,34267,2,34376
1146,2024-03-28 13:49:50+00:00,100,0,2,34374,2,34485
1147,2024-03-28 13:49:54+00:00,100,0,2,34303,2,34416
1148,2024-03-28 13:49:58+00:00,100,0,2,34385,2,34485
1149,2024-03-28 13:50:02+00:00,100,0,2,34291,2,34411
1150,2024-03-28 13:50:06+00:00,100,0,1,34385,1,34485
1151,2024-03-28 13:50:10+00:00,100,0,1,34373,1,34485
1152,2024-03-28 13:50:14+00:00,100,0,2,34339,2,34450
1153,2024-03-28 13:50:18+00:00,100,0,2,34409,2,34515
1154,2024-03-28 13:50:22+00:00,100,0,1,34302,1,34416
1155,2024-03-28 13:50:27+00:00,100,0,2,34030,2,34138
1156,2024-03-28 13:50:30+00:00,100,0,2,34658,2,34763
1157,2024-03-28 13:50:34+00:00,100,0,2,33156,2,33260
1158,2024-03-28 13:50:38+00:00,100,0,2,34374,2,34485
1159,2024-03-28 13:50:42+00:00,100,0,2,33380,2,33489
1160,2024-03-28 13:50:46+00:00,100,0,2,34303,2,34416
1161,2024-03-28 13:50:50+00:00,100,0,2,34338,2,34446
1162,2024-03-28 13:50:54+00:00,100,0,2,34374,2,34485
1163,2024-03-28 13:50:59+00:00,100,0,2,34351,2,34450
1164,2024-03-28 13:51:03+00:00,100,0,2,34409,2,34520
1165,2024-03-28 13:51:08+00:00,100,0,2,34326,2,34446
1166,2024-03-28 13:51:13+00:00,100,0,2,34386,2,34485
1167,2024-03-28 13:51:17+00:00,100,0,2,34303,2,34416
1168,2024-03-28 13:51:22+00:00,100,0,2,34409,2,34520
1169,2024-03-28 13:51:26+00:00,100,0,2,34303,2,34411
1170,2024-03-28 13:51:29+00:00,100,0,1,30031,1,30124
1171,2024-03-28 13:51:31+00:00,100,0,2,27274,2,27359
1172,2024-03-28 13:51:34+00:00,100,0,1,23322,1,23407
1173,2024-03-28 13:51:38+00:00,100,0,2,33534,2,33634
1174,2024-03-28 13:51:42+00:00,100,0,2,34374,2,34485
1175,2024-03-28 13:51:46+00:00,100,0,2,34338,2,34450
1176,2024-03-28 13:51:50+00:00,100,0,1,34243,1,34346
1177,2024-03-28 13:51:54+00:00,100,0,2,34504,2,34619
1178,2024-03-28 13:51:58+00:00,100,0,2,33854,2,33964
1179,2024-03-28 13:52:03+00:00,100,0,3,34859,3,34971
1180,2024-03-28 13:52:07+00:00,100,0,2,34244,2,34346
1181,2024-03-28 13:52:12+00:00,100,0,2,34468,2,34585
1182,2024-03-28 13:52:16+00:00,100,0,2,34351,2,34450
1183,2024-03-28 13:52:20+00:00,100,0,2,34374,2,34485
1184,2024-03-28 13:52:24+00:00,100,0,2,34374,2,34485
1185,2024-03-28 13:52:29+00:00,100,0,1,34302,1,34411
1186,2024-03-28 13:52:34+00:00,100,0,1,34373,1,34485
1187,2024-03-28 13:52:38+00:00,100,0,2,34374,2,34485
1188,2024-03-28 13:52:42+00:00,100,0,1,34373,1,34485
1189,2024-03-28 13:52:46+00:00,100,0,2,34303,2,34411
1190,2024-03-28 13:52:49+00:00,100,0,2,33853,2,33961
1191,2024-03-28 13:52:54+00:00,100,0,2,32730,2,32825
1192,2024-03-28 13:52:57+00:00,100,0,1,34515,1,34624
1193,2024-03-28 13:53:02+00:00,100,0,2,33617,2,33727
1194,2024-03-28 13:53:06+00:00,100,0,0,34372,0,34485
1195,2024-03-28 13:53:11+00:00,100,0,2,34339,2,34450
1196,2024-03-28 13:53:15+00:00,100,0,2,34445,2,34555
1197,2024-03-28 13:53:19+00:00,100,0,2,31853,2,31946
1198,2024-03-28 13:53:23+00:00,100,0,2,31025,2,31126
1199,2024-03-28 13:53:27+00:00,100,0,2,33072,2,33187
1200,2024-03-28 13:53:31+00:00,100,0,1,33261,1,33367
1201,2024-03-28 13:53:35+00:00,100,0,2,32185,2,32279
1202,2024-03-28 13:53:40+00:00,100,0,2,34374,2,34485
1203,2024-03-28 13:53:44+00:00,100,0,3,34375,3,34485
1204,2024-03-28 13:53:47+00:00,100,0,2,33475,2,33580
1205,2024-03-28 13:53:52+00:00,100,0,2,32943,2,33045
1206,2024-03-28 13:53:56+00:00,100,0,2,33806,2,33917
1207,2024-03-28 13:54:00+00:00,100,0,2,34161,2,34277
1208,2024-03-28 13:54:04+00:00,100,0,2,34551,2,34659
1209,2024-03-28 13:54:08+00:00,100,0,2,34268,2,34376
1210,2024-03-28 13:54:12+00:00,100,0,2,34410,2,34520
1211,2024-03-28 13:54:16+00:00,100,0,1,34349,1,34450
1212,2024-03-28 13:54:21+00:00,100,0,2,34374,2,34485
1213,2024-03-28 13:54:25+00:00,100,0,3,2216,3,2221
1214,2024-03-28 13:54:32+00:00,100,0,3,3,3,3
1215,2024-03-28 13:54:39+00:00,100,0,4,4,5,5
1216,2024-03-28 13:54:41+00:00,100,0,3,3,3,3
1217,2024-03-28 13:54:42+00:00,100,0,1,1,1,1
1218,2024-03-28 13:54:44+00:00,100,0,1,1,1,1
1219,2024-03-28 13:54:46+00:00,100,0,1,1,1,1
1220,2024-03-28 13:54:48+00:00,100,0,0,0,0,0
1221,2024-03-28 13:54:52+00:00,100,0,2,2,2,2
1222,2024-03-28 13:54:56+00:00,100,0,2,2,3,2
1223,2024-03-28 13:54:59+00:00,100,0,2,2,3,2
1224,2024-03-28 13:55:02+00:00,100,0,2,2,2,2
1225,2024-03-28 13:55:07+00:00,100,0,2,2,2,2
1226,2024-03-28 13:55:10+00:00,100,0,2,2,3,2
1227,2024-03-28 13:55:14+00:00,100,0,2,2,3,2
1228,2024-03-28 13:55:18+00:00,100,0,2,2,3,2
1229,2024-03-28 13:55:22+00:00,100,0,2,2,3,2
1230,2024-04-02 09:18:56+00:00,100,0,0,22433,0,22504
1231,2024-04-02 09:18:59+00:00,100,0,0,24941,0,25018
1232,2024-04-02 09:19:02+00:00,100,0,0,24113,0,24199
1233,2024-04-02 09:19:04+00:00,100,0,0,25391,0,25470
1234,2024-04-02 09:19:06+00:00,100,0,0,23178,0,23252
1235,2024-04-02 09:19:08+00:00,100,0,0,21522,0,21596
1236,2024-04-02 09:19:10+00:00,100,0,0,22599,0,22660
1237,2024-04-02 09:19:13+00:00,100,0,0,21060,0,21131
1238,2024-04-02 09:19:15+00:00,100,0,0,24693,0,24779
1239,2024-04-02 09:19:17+00:00,100,0,0,23486,0,23556
1240,2024-04-02 09:19:19+00:00,100,0,0,23687,0,23760
1241,2024-04-02 09:19:21+00:00,100,0,0,21143,0,21206
1242,2024-04-02 09:19:24+00:00,100,0,0,21404,0,21473
1243,2024-04-02 09:19:26+00:00,100,0,0,24989,0,25071
1244,2024-04-02 09:19:29+00:00,100,0,0,26065,0,26154
1245,2024-04-02 09:19:33+00:00,100,0,0,28195,0,28276
1246,2024-04-02 09:19:37+00:00,100,0,0,34371,0,34485
1247,2024-04-02 09:19:41+00:00,100,0,0,34407,0,34520
1248,2024-04-02 09:19:45+00:00,100,0,0,34300,0,34411
1249,2024-04-02 09:19:49+00:00,100,0,0,34383,0,34485
1250,2024-04-02 09:19:53+00:00,100,0,0,34336,0,34451
1251,2024-04-02 09:19:57+00:00,100,0,2,34374,2,34485
1252,2024-04-02 09:20:01+00:00,100,0,2,34337,2,34446
1253,2024-04-02 09:20:05+00:00,100,0,2,34623,2,34728
1254,2024-04-02 09:20:09+00:00,100,0,2,34338,2,34450
1255,2024-04-02 09:20:13+00:00,100,0,2,34410,2,34515
1256,2024-04-02 09:20:17+00:00,100,0,2,33617,2,33721
1257,2024-04-02 09:20:21+00:00,100,0,2,35096,2,35214
1258,2024-04-02 09:20:25+00:00,100,0,2,34338,2,34450
1259,2024-04-02 09:20:30+00:00,100,0,2,34339,2,34446
1260,2024-04-02 09:20:33+00:00,100,0,3,34303,3,34416
1261,2024-04-02 09:20:37+00:00,100,0,2,32244,2,32343
1262,2024-04-02 09:20:41+00:00,100,0,3,34338,3,34450
1263,2024-04-02 09:20:45+00:00,100,0,2,34374,2,34480
1264,2024-04-02 09:20:49+00:00,100,0,2,34373,2,34485
1265,2024-04-02 09:20:53+00:00,100,0,2,34421,2,34520
1266,2024-04-02 09:20:57+00:00,100,0,2,34373,2,34485
1267,2024-04-02 09:21:01+00:00,100,0,2,34338,2,34446
1268,2024-04-02 09:21:05+00:00,100,0,2,34374,2,34485
1269,2024-04-02 09:21:09+00:00,100,0,2,34374,2,34485
1270,2024-04-02 09:21:13+00:00,100,0,2,33959,2,34068
1271,2024-04-02 09:21:17+00:00,100,0,2,34680,2,34793
1272,2024-04-02 09:21:21+00:00,100,0,2,34383,2,34485
1273,2024-04-02 09:21:25+00:00,100,0,2,34374,2,34485
1274,2024-04-02 09:21:29+00:00,100,0,2,34373,2,34485
1275,2024-04-02 09:21:33+00:00,100,0,2,34266,2,34376
1276,2024-04-02 09:21:37+00:00,100,0,2,34374,2,34485
1277,2024-04-02 09:21:41+00:00,100,0,2,34374,2,34485
1278,2024-04-02 09:21:45+00:00,100,0,2,34351,2,34450
1279,2024-04-02 09:21:49+00:00,100,0,2,34504,2,34619
1280,2024-04-02 09:21:53+00:00,100,0,2,34373,2,34485
1281,2024-04-02 09:21:57+00:00,100,0,2,34374,2,34485
1282,2024-04-02 09:22:01+00:00,100,0,2,34314,2,34416
1283,2024-04-02 09:22:05+00:00,100,0,2,34337,2,34446
1284,2024-04-02 09:22:09+00:00,100,0,2,34372,2,34485
1285,2024-04-02 09:22:13+00:00,100,0,2,34374,2,34485
1286,2024-04-02 09:22:17+00:00,100,0,2,34314,2,34416
1287,2024-04-02 09:22:21+00:00,100,0,2,34326,2,34446
1288,2024-04-02 09:22:25+00:00,100,0,2,34386,2,34485
1289,2024-04-02 09:22:29+00:00,100,0,2,34338,2,34450
1290,2024-04-02 09:22:33+00:00,100,0,2,34339,2,34450
1291,2024-04-02 09:22:37+00:00,100,0,2,34337,2,34446
1292,2024-04-02 09:22:41+00:00,100,0,2,34373,2,34485
1293,2024-04-02 09:22:45+00:00,100,0,2,34373,2,34485
1294,2024-04-02 09:22:49+00:00,100,0,2,34315,2,34416
1295,2024-04-02 09:22:53+00:00,100,0,2,34397,2,34515
1296,2024-04-02 09:22:57+00:00,100,0,2,34384,2,34485
1297,2024-04-02 09:23:01+00:00,100,0,2,34338,2,34450
1298,2024-04-02 09:23:05+00:00,100,0,2,34374,2,34485
1299,2024-04-02 09:23:09+00:00,100,0,2,34338,2,34446
1300,2024-04-02 09:23:13+00:00,100,0,2,34408,2,34520
1301,2024-04-02 09:23:17+00:00,100,0,2,34303,2,34416
1302,2024-04-02 09:23:21+00:00,100,0,2,34385,2,34485
1303,2024-04-02 09:23:25+00:00,100,0,2,34266,2,34376
1304,2024-04-02 09:23:29+00:00,100,0,2,34445,2,34554
1305,2024-04-02 09:23:33+00:00,100,0,2,34338,2,34450
1306,2024-04-02 09:23:37+00:00,100,0,2,34374,2,34485
1307,2024-04-02 09:23:41+00:00,100,0,2,34338,2,34446
1308,2024-04-02 09:23:45+00:00,100,0,2,34303,2,34416
1309,2024-04-02 09:23:49+00:00,100,0,2,34374,2,34485
1310,2024-04-02 09:23:53+00:00,100,0,2,34384,2,34485
1311,2024-04-02 09:23:57+00:00,100,0,2,34338,2,34446
1312,2024-04-02 09:24:01+00:00,100,0,2,34337,2,34450
1313,2024-04-02 09:24:05+00:00,100,0,2,34372,2,34485
1314,2024-04-02 09:24:09+00:00,100,0,2,34373,2,34485
1315,2024-04-02 09:24:13+00:00,100,0,2,34337,2,34446
1316,2024-04-02 09:24:17+00:00,100,0,2,34385,2,34485
1317,2024-04-02 09:24:21+00:00,100,0,2,34372,2,34485
1318,2024-04-02 09:24:25+00:00,100,0,2,34372,2,34485
1319,2024-04-02 09:24:29+00:00,100,0,2,34337,2,34446
1320,2024-04-02 09:24:33+00:00,100,0,2,34207,2,34311
1321,2024-04-02 09:24:37+00:00,100,0,2,34645,2,34763
1322,2024-04-02 09:24:41+00:00,100,0,2,34386,2,34485
1323,2024-04-02 09:24:45+00:00,100,0,2,34266,2,34376
1324,2024-04-02 09:24:49+00:00,100,0,2,34374,2,34485
1325,2024-04-02 09:24:53+00:00,100,0,2,34373,2,34485
1326,2024-04-02 09:24:57+00:00,100,0,2,34374,2,34485
1327,2024-04-02 09:25:01+00:00,100,0,2,34337,2,34446
1328,2024-04-02 09:25:05+00:00,100,0,2,34207,2,34311
1329,2024-04-02 09:25:09+00:00,100,0,2,34480,2,34589
1330,2024-04-02 09:25:13+00:00,100,0,2,34539,2,34659
1331,2024-04-02 09:25:17+00:00,100,0,2,34337,2,34446
1332,2024-04-02 09:25:21+00:00,100,0,2,34351,2,34450
1333,2024-04-02 09:25:25+00:00,100,0,2,34231,2,34346
1334,2024-04-02 09:25:29+00:00,100,0,2,34550,2,34659
1335,2024-04-02 09:25:33+00:00,100,0,2,34267,2,34376
1336,2024-04-02 09:25:37+00:00,100,0,2,34408,2,34520
1337,2024-04-02 09:25:41+00:00,100,0,2,34373,2,34485
1338,2024-04-02 09:25:45+00:00,100,0,2,34351,2,34450
1339,2024-04-02 09:25:49+00:00,100,0,2,34338,2,34446
1340,2024-04-02 09:25:53+00:00,100,0,2,34374,2,34485
1341,2024-04-02 09:25:57+00:00,100,0,2,34338,2,34450
1342,2024-04-02 09:26:01+00:00,100,0,2,34373,2,34485
1343,2024-04-02 09:26:05+00:00,100,0,2,34443,2,34550
1344,2024-04-02 09:26:09+00:00,100,0,2,34374,2,34485
1345,2024-04-02 09:26:13+00:00,100,0,2,33771,2,33882
1346,2024-04-02 09:26:17+00:00,100,0,2,34339,2,34450
1347,2024-04-02 09:26:21+00:00,100,0,2,34337,2,34446
1348,2024-04-02 09:26:25+00:00,100,0,2,34385,2,34485
1349,2024-04-02 09:26:29+00:00,100,0,2,34371,2,34485
1350,2024-04-02 09:26:33+00:00,100,0,2,34303,2,34416
1351,2024-04-02 09:26:37+00:00,100,0,2,34303,2,34411
1352,2024-04-02 09:26:41+00:00,100,0,2,34303,2,34416
1353,2024-04-02 09:26:45+00:00,100,0,2,34385,2,34485
1354,2024-04-02 09:26:50+00:00,100,0,2,34374,2,34485
1355,2024-04-02 09:26:54+00:00,100,0,3,34338,3,34446
1356,2024-04-02 09:26:59+00:00,100,0,2,34019,2,34131
1357,2024-04-02 09:27:05+00:00,100,0,3,34305,3,34415
1358,2024-04-02 09:27:11+00:00,100,0,3,34375,3,34485
1359,2024-04-02 09:27:15+00:00,100,0,4,34340,4,34446
1360,2024-04-02 09:27:19+00:00,100,0,2,34339,2,34450
1361,2024-04-02 09:27:24+00:00,100,0,2,34374,2,34485
1362,2024-04-02 09:27:27+00:00,100,0,3,34375,3,34485
1363,2024-04-02 09:27:31+00:00,100,0,2,33664,2,33774
1364,2024-04-02 09:27:36+00:00,100,0,2,33474,2,33580
1365,2024-04-02 09:27:39+00:00,100,0,2,34375,2,34485
1366,2024-04-02 09:27:43+00:00,100,0,2,32883,2,32982
1367,2024-04-02 09:27:47+00:00,100,0,2,34339,2,34446
1368,2024-04-02 09:27:53+00:00,100,0,2,33416,2,33525
1369,2024-04-02 09:27:57+00:00,100,0,3,34376,3,34485
1370,2024-04-02 09:28:01+00:00,100,0,3,34339,3,34450
1371,2024-04-02 09:28:05+00:00,100,0,2,34339,2,34446
1372,2024-04-02 09:28:09+00:00,100,0,2,34374,2,34485
1373,2024-04-02 09:28:13+00:00,100,0,2,34374,2,34485
1374,2024-04-02 09:28:17+00:00,100,0,2,33025,2,33132
1375,2024-04-02 09:28:20+00:00,100,0,2,34338,2,34446
1376,2024-04-02 09:28:24+00:00,100,0,2,34350,2,34464
1377,2024-04-02 09:28:28+00:00,100,0,2,34351,2,34450
1378,2024-04-02 09:28:32+00:00,100,0,3,34267,3,34381
1379,2024-04-02 09:28:35+00:00,100,0,2,32705,2,32812
1380,2024-04-02 09:28:38+00:00,100,0,2,33025,2,33124
1381,2024-04-02 09:28:43+00:00,100,0,2,34409,2,34520
1382,2024-04-02 09:28:46+00:00,100,0,2,34339,2,34450
1383,2024-04-02 09:28:51+00:00,100,0,2,32883,2,32986
1384,2024-04-02 09:28:54+00:00,100,0,2,34375,2,34485
1385,2024-04-02 09:28:58+00:00,100,0,2,33546,2,33650
1386,2024-04-02 09:29:02+00:00,100,0,2,34338,2,34450
1387,2024-04-02 09:29:07+00:00,100,0,2,33747,2,33861
1388,2024-04-02 09:29:11+00:00,100,0,2,34245,2,34346
1389,2024-04-02 09:29:15+00:00,100,0,2,33995,2,34103
1390,2024-04-02 09:29:19+00:00,100,0,3,34931,3,35041
1391,2024-04-02 09:29:23+00:00,100,0,3,34291,3,34411
1392,2024-04-02 09:29:27+00:00,100,0,2,34445,2,34555
1393,2024-04-02 09:29:31+00:00,100,0,3,34315,3,34416
1394,2024-04-02 09:29:36+00:00,100,0,2,34303,2,34416
1395,2024-04-02 09:29:40+00:00,100,0,3,34374,3,34480
1396,2024-04-02 09:29:44+00:00,100,0,2,34375,2,34485
1397,2024-04-02 09:29:48+00:00,100,0,3,34339,3,34450
1398,2024-04-02 09:29:53+00:00,100,0,2,32469,2,32577
1399,2024-04-02 09:29:56+00:00,100,0,2,34374,2,34480
1400,2024-04-02 09:30:00+00:00,100,0,2,34303,2,34416
1401,2024-04-02 09:30:05+00:00,100,0,2,34374,2,34485
1402,2024-04-02 09:30:09+00:00,100,0,2,34244,2,34351
1403,2024-04-02 09:30:13+00:00,100,0,3,32256,3,32360
1404,2024-04-02 09:30:18+00:00,100,0,2,32576,2,32675
1405,2024-04-02 09:30:22+00:00,100,0,3,34161,3,34277
1406,2024-04-02 09:30:28+00:00,100,0,3,34552,3,34659
1407,2024-04-02 09:30:32+00:00,100,0,3,34304,3,34411
1408,2024-04-02 09:30:36+00:00,100,0,3,34268,3,34381
1409,2024-04-02 09:30:41+00:00,100,0,2,34480,2,34589
1410,2024-04-02 09:30:44+00:00,100,0,2,34304,2,34416
1411,2024-04-02 09:30:48+00:00,100,0,2,33758,2,33855
1412,2024-04-02 09:30:52+00:00,100,0,2,31807,2,31909
1413,2024-04-02 09:30:56+00:00,100,0,2,34481,2,34589
1414,2024-04-02 09:30:59+00:00,100,0,2,33108,2,33223
1415,2024-04-02 09:31:03+00:00,100,0,2,32812,2,32913
1416,2024-04-02 09:31:06+00:00,100,0,2,34055,2,34161
1417,2024-04-02 09:31:10+00:00,100,0,2,32670,2,32780
1418,2024-04-02 09:31:13+00:00,100,0,2,34374,2,34485
1419,2024-04-02 09:31:17+00:00,100,0,2,33297,2,33393
1420,2024-04-02 09:31:19+00:00,100,0,2,30694,2,30792
1421,2024-04-02 09:31:23+00:00,100,0,1,26955,1,27047
1422,2024-04-02 09:31:27+00:00,100,0,2,32446,2,32547
1423,2024-04-02 09:31:31+00:00,100,0,2,34161,2,34272
1424,2024-04-02 09:31:34+00:00,100,0,2,34410,2,34520
1425,2024-04-02 09:31:36+00:00,100,0,2,31037,2,31138
1426,2024-04-02 09:31:38+00:00,100,0,1,23144,1,23218
1427,2024-04-02 09:31:41+00:00,100,0,1,23913,1,23985
1428,2024-04-02 09:31:45+00:00,100,0,2,27677,2,27763
1429,2024-04-02 09:31:49+00:00,100,0,2,34374,2,34485
1430,2024-04-02 09:31:53+00:00,100,0,2,34337,2,34450
1431,2024-04-02 09:31:57+00:00,100,0,2,34374,2,34480
1432,2024-04-02 09:32:01+00:00,100,0,2,34102,2,34207
1433,2024-04-02 09:32:05+00:00,100,0,2,34575,2,34693
1434,2024-04-02 09:32:09+00:00,100,0,2,34314,2,34416
1435,2024-04-02 09:32:13+00:00,100,0,2,34397,2,34515
1436,2024-04-02 09:32:17+00:00,100,0,2,34350,2,34450
1437,2024-04-02 09:32:21+00:00,100,0,2,34338,2,34450
1438,2024-04-02 09:32:25+00:00,100,0,2,34339,2,34450
1439,2024-04-02 09:32:29+00:00,100,0,2,34374,2,34480
1440,2024-04-02 09:32:33+00:00,100,0,2,34338,2,34450
1441,2024-04-02 09:32:37+00:00,100,0,2,34374,2,34485
1442,2024-04-02 09:32:41+00:00,100,0,2,34339,2,34450
1443,2024-04-02 09:32:45+00:00,100,0,2,34374,2,34480
1444,2024-04-02 09:32:49+00:00,100,0,2,34339,2,34450
1445,2024-04-02 09:32:53+00:00,100,0,2,34408,2,34520
1446,2024-04-02 09:32:57+00:00,100,0,2,34351,2,34450
1447,2024-04-02 09:33:01+00:00,100,0,2,34303,2,34411
1448,2024-04-02 09:33:05+00:00,100,0,2,34409,2,34520
1449,2024-04-02 09:33:09+00:00,100,0,2,34374,2,34485
1450,2024-04-02 09:33:13+00:00,100,0,2,34339,2,34450
1451,2024-04-02 09:33:17+00:00,100,0,2,34338,2,34446
1452,2024-04-02 09:33:21+00:00,100,0,2,34408,2,34520
1453,2024-04-02 09:33:25+00:00,100,0,2,34374,2,34485
1454,2024-04-02 09:33:29+00:00,100,0,2,34303,2,34416
1455,2024-04-02 09:33:33+00:00,100,0,2,34410,2,34515
1456,2024-04-02 09:33:37+00:00,100,0,2,34374,2,34485
1457,2024-04-02 09:33:41+00:00,100,0,2,34207,2,34311
1458,2024-04-02 09:33:45+00:00,100,0,2,34516,2,34624
1459,2024-04-02 09:33:49+00:00,100,0,2,34197,2,34307
1460,2024-04-02 09:33:53+00:00,100,0,2,34479,2,34589
1461,2024-04-02 09:33:57+00:00,100,0,2,34374,2,34485
1462,2024-04-02 09:34:01+00:00,100,0,2,34303,2,34416
1463,2024-04-02 09:34:05+00:00,100,0,2,34371,2,34481
1464,2024-04-02 09:34:09+00:00,100,0,2,34374,2,34485
1465,2024-04-02 09:34:13+00:00,100,0,2,34385,2,34485
1466,2024-04-02 09:34:17+00:00,100,0,2,34232,2,34346
1467,2024-04-02 09:34:21+00:00,100,0,2,34196,2,34307
1468,2024-04-02 09:34:25+00:00,100,0,2,34552,2,34659
