,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl
6929,2024-04-04 10:03:54+00:00,100,0,2,34268,2,34376
6930,2024-04-04 10:03:58+00:00,100,0,2,34303,2,34416
6931,2024-04-04 10:04:03+00:00,100,0,2,34445,2,34554
6932,2024-04-04 10:04:06+00:00,100,0,2,34303,2,34416
6933,2024-04-04 10:04:10+00:00,100,0,2,34339,2,34446
6934,2024-04-04 10:04:14+00:00,100,0,2,34374,2,34485
6935,2024-04-04 10:04:18+00:00,100,0,0,34372,0,34485
6936,2024-04-04 10:04:23+00:00,100,0,0,34383,0,34485
6937,2024-04-04 10:04:26+00:00,100,0,2,34339,2,34446
6938,2024-04-04 10:04:30+00:00,100,0,2,34374,2,34485
6939,2024-04-04 10:04:34+00:00,100,0,1,34373,1,34485
6940,2024-04-04 10:04:38+00:00,100,0,2,34303,2,34416
6941,2024-04-04 10:04:43+00:00,100,0,0,34372,0,34481
6942,2024-04-04 10:04:46+00:00,100,0,2,29925,2,30012
6943,2024-04-04 10:04:50+00:00,100,0,2,34374,2,34485
6944,2024-04-04 10:04:54+00:00,100,0,2,34268,2,34381
6945,2024-04-04 10:04:59+00:00,100,0,0,34136,0,34242
6946,2024-04-04 10:05:02+00:00,100,0,1,34822,1,34932
6947,2024-04-04 10:05:06+00:00,100,0,2,34303,2,34416
6948,2024-04-04 10:05:10+00:00,100,0,2,34374,2,34485
6949,2024-04-04 10:05:14+00:00,100,0,2,34303,3,34411
6950,2024-04-04 10:05:18+00:00,100,0,2,34409,2,34520
6951,2024-04-04 10:05:22+00:00,100,0,1,34337,1,34450
6952,2024-04-04 10:05:26+00:00,100,0,1,34385,1,34485
6953,2024-04-04 10:05:30+00:00,100,0,2,34338,2,34446
6954,2024-04-04 10:05:34+00:00,100,0,2,34374,2,34485
6955,2024-04-04 10:05:38+00:00,100,0,2,34374,2,34485
6956,2024-04-04 10:05:42+00:00,100,0,2,34374,2,34485
6957,2024-04-04 10:05:46+00:00,100,0,0,34336,0,34446
6958,2024-04-04 10:05:50+00:00,100,0,2,34339,2,34450
6959,2024-04-04 10:05:54+00:00,100,0,2,34244,2,34346
6960,2024-04-04 10:05:58+00:00,100,0,2,34539,2,34659
6961,2024-04-04 10:06:02+00:00,100,0,2,34339,2,34446
6962,2024-04-04 10:06:06+00:00,100,0,2,34339,2,34450
6963,2024-04-04 10:06:10+00:00,100,0,2,34385,2,34485
6964,2024-04-04 10:06:14+00:00,100,0,2,34374,2,34485
6965,2024-04-04 10:06:18+00:00,100,0,2,34339,2,34446
6966,2024-04-04 10:06:22+00:00,100,0,2,34303,2,34416
6967,2024-04-04 10:06:26+00:00,100,0,2,34374,2,34485
6968,2024-04-04 10:06:30+00:00,100,0,1,34373,1,34485
6969,2024-04-04 10:06:34+00:00,100,0,1,34373,1,34481
6970,2024-04-04 10:06:38+00:00,100,0,2,34339,2,34450
6971,2024-04-04 10:06:42+00:00,100,0,1,34349,1,34450
6972,2024-04-04 10:06:46+00:00,100,0,0,34443,0,34555
6973,2024-04-04 10:06:50+00:00,100,0,2,34339,2,34446
6974,2024-04-04 10:06:54+00:00,100,0,1,34302,1,34416
6975,2024-04-04 10:06:58+00:00,100,0,1,34373,1,34485
6976,2024-04-04 10:07:02+00:00,100,0,2,34374,2,34485
6977,2024-04-04 10:07:06+00:00,100,0,2,34268,2,34376
6978,2024-04-04 10:07:10+00:00,100,0,1,34314,1,34416
6979,2024-04-04 10:07:14+00:00,100,0,2,34480,2,34589
6980,2024-04-04 10:07:18+00:00,100,0,2,34374,2,34485
6981,2024-04-04 10:07:22+00:00,100,0,2,34303,2,34411
6982,2024-04-04 10:07:26+00:00,100,0,0,34372,0,34485
6983,2024-04-04 10:07:30+00:00,100,0,2,34374,2,34485
6984,2024-04-04 10:07:34+00:00,100,0,1,34373,1,34485
6985,2024-04-04 10:07:38+00:00,100,0,0,34337,0,34446
6986,2024-04-04 10:07:42+00:00,100,0,0,34384,0,34485
6987,2024-04-04 10:07:46+00:00,100,0,2,34374,2,34485
6988,2024-04-04 10:07:50+00:00,100,0,2,34374,2,34485
6989,2024-04-04 10:07:54+00:00,100,0,1,34337,1,34446
6990,2024-04-04 10:07:58+00:00,100,0,2,34339,2,34450
6991,2024-04-04 10:08:02+00:00,100,0,2,34374,2,34485
6992,2024-04-04 10:08:06+00:00,100,0,1,34349,1,34450
6993,2024-04-04 10:08:10+00:00,100,0,0,34337,0,34446
6994,2024-04-04 10:08:14+00:00,100,0,2,34268,2,34381
6995,2024-04-04 10:08:18+00:00,100,0,2,34481,2,34589
6996,2024-04-04 10:08:22+00:00,100,0,2,34303,2,34416
6997,2024-04-04 10:08:27+00:00,100,0,2,34303,2,34411
6998,2024-04-04 10:08:30+00:00,100,0,2,34445,2,34555
6999,2024-04-04 10:08:34+00:00,100,0,2,34279,2,34381
7000,2024-04-04 10:08:38+00:00,100,0,1,34444,1,34555
7001,2024-04-04 10:08:42+00:00,100,0,2,34362,2,34481
7002,2024-04-04 10:08:46+00:00,100,0,2,34315,2,34416
7003,2024-04-04 10:08:51+00:00,100,0,2,34030,2,34138
7004,2024-04-04 10:08:54+00:00,100,0,2,34824,2,34936
7005,2024-04-04 10:08:58+00:00,100,0,2,34303,2,34411
7006,2024-04-04 10:09:02+00:00,100,0,2,34445,2,34554
7007,2024-04-04 10:09:07+00:00,100,0,1,34302,1,34416
7008,2024-04-04 10:09:10+00:00,100,0,1,34302,1,34416
7009,2024-04-04 10:09:14+00:00,100,0,2,34409,2,34515
7010,2024-04-04 10:09:18+00:00,100,0,2,34374,2,34485
7011,2024-04-04 10:09:22+00:00,100,0,2,34339,2,34450
7012,2024-04-04 10:09:26+00:00,100,0,2,34280,2,34381
7013,2024-04-04 10:09:30+00:00,100,0,2,34433,2,34550
7014,2024-04-04 10:09:34+00:00,100,0,2,34374,2,34485
7015,2024-04-04 10:09:38+00:00,100,0,2,34314,2,34416
7016,2024-04-04 10:09:42+00:00,100,0,2,34374,2,34485
7017,2024-04-04 10:09:46+00:00,100,0,0,34266,0,34376
7018,2024-04-04 10:09:50+00:00,100,0,2,34445,2,34554
7019,2024-04-04 10:09:55+00:00,100,0,1,34337,1,34450
7020,2024-04-04 10:09:58+00:00,100,0,1,34408,1,34520
7021,2024-04-04 10:10:02+00:00,100,0,2,34339,2,34446
7022,2024-04-04 10:10:06+00:00,100,0,2,34279,2,34381
7023,2024-04-04 10:10:10+00:00,100,0,2,34445,2,34555
7024,2024-04-04 10:10:14+00:00,100,0,2,34410,2,34520
7025,2024-04-04 10:10:18+00:00,100,0,0,34337,0,34446
7026,2024-04-04 10:10:22+00:00,100,0,2,34338,2,34450
7027,2024-04-04 10:10:26+00:00,100,0,1,34408,1,34520
7028,2024-04-04 10:10:31+00:00,100,0,2,34374,2,34485
7029,2024-04-04 10:10:34+00:00,100,0,2,34409,2,34515
7030,2024-04-04 10:10:39+00:00,100,0,2,34232,2,34346
7031,2024-04-04 10:10:42+00:00,100,0,2,34516,2,34624
7032,2024-04-04 10:10:46+00:00,100,0,2,34374,2,34485
7033,2024-04-04 10:10:50+00:00,100,0,2,34339,2,34446
7034,2024-04-04 10:10:54+00:00,100,0,2,34374,2,34485
7035,2024-04-04 10:10:58+00:00,100,0,2,34385,2,34485
7036,2024-04-04 10:11:02+00:00,100,0,2,34374,2,34485
7037,2024-04-04 10:11:06+00:00,100,0,2,34268,2,34376
7038,2024-04-04 10:11:10+00:00,100,0,2,34410,2,34520
7039,2024-04-04 10:11:14+00:00,100,0,1,34337,1,34450
7040,2024-04-04 10:11:18+00:00,100,0,2,34409,2,34520
7041,2024-04-04 10:11:22+00:00,100,0,2,34303,2,34411
7042,2024-04-04 10:11:26+00:00,100,0,2,34374,2,34485
7043,2024-04-04 10:11:30+00:00,100,0,2,34374,2,34485
7044,2024-04-04 10:11:34+00:00,100,0,2,34172,2,34277
7045,2024-04-04 10:11:38+00:00,100,0,2,34504,2,34619
7046,2024-04-04 10:11:43+00:00,100,0,2,34374,2,34485
7047,2024-04-04 10:11:46+00:00,100,0,1,34385,1,34485
7048,2024-04-04 10:11:50+00:00,100,0,2,34374,2,34485
7049,2024-04-04 10:11:55+00:00,100,0,2,34267,2,34376
7050,2024-04-04 10:11:59+00:00,100,0,2,34374,2,34485
7051,2024-04-04 10:12:02+00:00,100,0,2,34374,2,34485
7052,2024-04-04 10:12:06+00:00,100,0,0,34348,0,34450
7053,2024-04-04 10:12:10+00:00,100,0,2,34232,2,34342
7054,2024-04-04 10:12:14+00:00,100,0,2,34445,2,34554
7055,2024-04-04 10:12:18+00:00,100,0,2,34445,2,34555
7056,2024-04-04 10:12:22+00:00,100,0,2,34339,2,34450
7057,2024-04-04 10:12:26+00:00,100,0,1,34337,1,34446
7058,2024-04-04 10:12:30+00:00,100,0,3,34375,3,34485
7059,2024-04-04 10:12:34+00:00,100,0,1,34373,1,34485
7060,2024-04-04 10:12:38+00:00,100,0,2,34374,2,34485
7061,2024-04-04 10:12:42+00:00,100,0,2,34338,2,34446
7062,2024-04-04 10:12:47+00:00,100,0,1,34373,1,34485
7063,2024-04-04 10:12:50+00:00,100,0,2,34374,2,34485
7064,2024-04-04 10:12:54+00:00,100,0,1,34349,1,34450
7065,2024-04-04 10:12:58+00:00,100,0,2,34338,2,34446
7066,2024-04-04 10:13:02+00:00,100,0,2,34374,2,34485
7067,2024-04-04 10:13:06+00:00,100,0,2,34161,2,34277
7068,2024-04-04 10:13:10+00:00,100,0,2,34516,2,34624
7069,2024-04-04 10:13:14+00:00,100,0,2,34303,2,34411
7070,2024-04-04 10:13:18+00:00,100,0,2,34267,2,34381
7071,2024-04-04 10:13:22+00:00,100,0,0,34514,0,34624
7072,2024-04-04 10:13:26+00:00,100,0,2,34385,2,34485
7073,2024-04-04 10:13:30+00:00,100,0,1,34326,1,34446
7074,2024-04-04 10:13:35+00:00,100,0,2,34385,2,34485
7075,2024-04-04 10:13:38+00:00,100,0,2,33889,2,34004
7076,2024-04-04 10:13:43+00:00,100,0,1,34385,1,34485
7077,2024-04-04 10:13:46+00:00,100,0,2,33652,2,33760
7078,2024-04-04 10:13:50+00:00,100,0,1,34302,1,34416
7079,2024-04-04 10:13:55+00:00,100,0,2,34374,2,34485
7080,2024-04-04 10:13:58+00:00,100,0,2,33700,2,33806
7081,2024-04-04 10:14:03+00:00,100,0,2,34338,2,34446
7082,2024-04-04 10:14:07+00:00,100,0,2,34410,2,34520
7083,2024-04-04 10:14:10+00:00,100,0,2,34374,2,34485
7084,2024-04-04 10:14:14+00:00,100,0,2,34338,2,34450
7085,2024-04-04 10:14:18+00:00,100,0,2,33996,2,34098
7086,2024-04-04 10:14:23+00:00,100,0,2,34682,2,34798
7087,2024-04-04 10:14:26+00:00,100,0,2,33960,2,34068
7088,2024-04-04 10:14:30+00:00,100,0,2,34800,2,34902
7089,2024-04-04 10:14:34+00:00,100,0,1,34337,1,34446
7090,2024-04-04 10:14:38+00:00,100,0,2,34019,2,34136
7091,2024-04-04 10:14:42+00:00,100,0,2,34729,2,34832
7092,2024-04-04 10:14:46+00:00,100,0,1,34373,1,34485
7093,2024-04-04 10:14:50+00:00,100,0,1,34337,1,34446
7094,2024-04-04 10:14:54+00:00,100,0,2,34303,2,34416
7095,2024-04-04 10:14:58+00:00,100,0,1,34385,1,34485
7096,2024-04-04 10:15:02+00:00,100,0,2,34338,2,34450
7097,2024-04-04 10:15:06+00:00,100,0,2,34326,2,34446
7098,2024-04-04 10:15:10+00:00,100,0,2,34386,2,34485
7099,2024-04-04 10:15:14+00:00,100,0,2,34232,2,34346
7100,2024-04-04 10:15:18+00:00,100,0,2,34516,2,34624
7101,2024-04-04 10:15:22+00:00,100,0,2,34303,2,34411
7102,2024-04-04 10:15:26+00:00,100,0,2,34374,2,34485
7103,2024-04-04 10:15:30+00:00,100,0,1,34136,1,34242
7104,2024-04-04 10:15:34+00:00,100,0,0,34621,0,34728
7105,2024-04-04 10:15:38+00:00,100,0,2,34338,2,34446
7106,2024-04-04 10:15:42+00:00,100,0,2,34374,2,34485
7107,2024-04-04 10:15:46+00:00,100,0,1,34337,1,34450
7108,2024-04-04 10:15:50+00:00,100,0,0,34408,0,34520
7109,2024-04-04 10:15:54+00:00,100,0,2,34268,2,34376
7110,2024-04-04 10:15:58+00:00,100,0,2,34374,2,34485
7111,2024-04-04 10:16:02+00:00,100,0,2,34351,2,34450
7112,2024-04-04 10:16:06+00:00,100,0,2,34374,2,34485
7113,2024-04-04 10:16:10+00:00,100,0,2,34374,2,34480
7114,2024-04-04 10:16:14+00:00,100,0,2,34374,2,34485
7115,2024-04-04 10:16:19+00:00,100,0,2,34374,2,34485
7116,2024-04-04 10:16:23+00:00,100,0,2,34303,2,34416
7117,2024-04-04 10:16:28+00:00,100,0,1,34408,1,34515
7118,2024-04-04 10:16:32+00:00,100,0,2,34374,2,34485
7119,2024-04-04 10:16:36+00:00,100,0,3,34375,3,34485
7120,2024-04-04 10:16:39+00:00,100,0,2,32173,2,32273
7121,2024-04-04 10:16:43+00:00,100,0,2,31038,2,31136
7122,2024-04-04 10:16:47+00:00,100,0,2,33995,2,34103
7123,2024-04-04 10:16:50+00:00,100,0,1,34716,1,34832
7124,2024-04-04 10:16:55+00:00,100,0,2,34445,2,34555
7125,2024-04-04 10:16:59+00:00,100,0,2,34338,2,34446
7126,2024-04-04 10:17:02+00:00,100,0,2,34374,2,34485
7127,2024-04-04 10:17:07+00:00,100,0,2,34351,2,34450
7128,2024-04-04 10:17:10+00:00,100,0,2,34339,2,34450
7129,2024-04-04 10:17:15+00:00,100,0,2,34268,2,34376
7130,2024-04-04 10:17:18+00:00,100,0,2,34481,2,34589
7131,2024-04-04 10:17:23+00:00,100,0,2,34303,2,34416
7132,2024-04-04 10:17:26+00:00,100,0,1,33935,1,34039
7133,2024-04-04 10:17:30+00:00,100,0,2,34327,2,34446
7134,2024-04-04 10:17:34+00:00,100,0,2,34410,2,34520
7135,2024-04-04 10:17:38+00:00,100,0,2,34314,2,34416
7136,2024-04-04 10:17:42+00:00,100,0,2,34374,2,34485
7137,2024-04-04 10:17:46+00:00,100,0,2,34338,2,34446
7138,2024-04-04 10:17:50+00:00,100,0,2,34374,2,34485
7139,2024-04-04 10:17:54+00:00,100,0,1,34337,1,34450
7140,2024-04-04 10:17:58+00:00,100,0,2,34374,2,34485
7141,2024-04-04 10:18:02+00:00,100,0,2,33995,2,34099
7142,2024-04-04 10:18:06+00:00,100,0,2,34717,2,34832
7143,2024-04-04 10:18:10+00:00,100,0,2,34351,2,34450
7144,2024-04-04 10:18:14+00:00,100,0,2,34374,2,34485
7145,2024-04-04 10:18:18+00:00,100,0,1,34337,1,34446
7146,2024-04-04 10:18:23+00:00,100,0,1,34266,1,34381
7147,2024-04-04 10:18:27+00:00,100,0,1,34444,1,34555
7148,2024-04-04 10:18:30+00:00,100,0,2,34374,2,34485
7149,2024-04-04 10:18:34+00:00,100,0,0,34337,0,34446
7150,2024-04-04 10:18:38+00:00,100,0,2,34314,2,34416
7151,2024-04-04 10:18:43+00:00,100,0,2,34374,2,34485
7152,2024-04-04 10:18:47+00:00,100,0,2,34374,2,34485
7153,2024-04-04 10:18:51+00:00,100,0,2,34067,2,34182
7154,2024-04-04 10:18:55+00:00,100,0,1,34385,1,34485
7155,2024-04-04 10:18:59+00:00,100,0,2,34374,2,34485
7156,2024-04-04 10:19:02+00:00,100,0,1,34337,1,34450
7157,2024-04-04 10:19:06+00:00,100,0,2,34374,2,34480
7158,2024-04-04 10:19:10+00:00,100,0,2,34303,2,34416
7159,2024-04-04 10:19:14+00:00,100,0,1,34373,1,34485
7160,2024-04-04 10:19:18+00:00,100,0,2,34350,2,34450
7161,2024-04-04 10:19:22+00:00,100,0,2,34339,2,34446
7162,2024-04-04 10:19:26+00:00,100,0,2,34374,2,34485
7163,2024-04-04 10:19:30+00:00,100,0,2,34338,2,34450
7164,2024-04-04 10:19:34+00:00,100,0,2,34374,2,34485
7165,2024-04-04 10:19:38+00:00,100,0,1,34373,1,34481
7166,2024-04-04 10:19:43+00:00,100,0,2,34374,2,34485
7167,2024-04-04 10:19:46+00:00,100,0,0,34372,0,34485
7168,2024-04-04 10:19:50+00:00,100,0,2,34350,2,34450
7169,2024-04-04 10:19:54+00:00,100,0,2,34339,2,34446
7170,2024-04-04 10:19:58+00:00,100,0,2,34374,2,34485
7171,2024-04-04 10:20:03+00:00,100,0,1,34089,1,34207
7172,2024-04-04 10:20:07+00:00,100,0,2,34397,2,34500
7173,2024-04-04 10:20:11+00:00,100,0,2,34197,2,34307
7174,2024-04-04 10:20:14+00:00,100,0,2,34658,2,34763
7175,2024-04-04 10:20:19+00:00,100,0,2,34338,2,34450
7176,2024-04-04 10:20:22+00:00,100,0,2,34338,2,34450
7177,2024-04-04 10:20:26+00:00,100,0,2,34409,2,34515
7178,2024-04-04 10:20:31+00:00,100,0,2,34374,2,34485
7179,2024-04-04 10:20:34+00:00,100,0,2,34374,2,34485
7180,2024-04-04 10:20:38+00:00,100,0,2,34303,2,34416
7181,2024-04-04 10:20:43+00:00,100,0,2,34374,2,34480
7182,2024-04-04 10:20:48+00:00,100,0,2,34409,2,34520
7183,2024-04-04 10:20:51+00:00,100,0,2,33853,2,33963
7184,2024-04-04 10:20:56+00:00,100,0,2,34350,2,34450
7185,2024-04-04 10:21:00+00:00,100,0,2,34303,2,34411
7186,2024-04-04 10:21:05+00:00,100,0,2,34374,2,34485
7187,2024-04-04 10:21:09+00:00,100,0,2,34339,2,34450
7188,2024-04-04 10:21:14+00:00,100,0,1,34373,1,34485
7189,2024-04-04 10:21:17+00:00,100,0,2,31996,2,32101
7190,2024-04-04 10:21:21+00:00,100,0,2,34374,2,34485
7191,2024-04-04 10:21:24+00:00,100,0,2,32789,2,32890
7192,2024-04-04 10:21:27+00:00,100,0,2,33072,2,33177
7193,2024-04-04 10:21:30+00:00,100,0,2,32693,2,32797
7194,2024-04-04 10:21:35+00:00,100,0,2,34374,2,34485
7195,2024-04-04 10:21:39+00:00,100,0,2,34279,2,34381
7196,2024-04-04 10:21:42+00:00,100,0,2,34374,2,34485
7197,2024-04-04 10:21:46+00:00,100,0,2,34362,2,34480
7198,2024-04-04 10:21:50+00:00,100,0,2,34386,2,34485
7199,2024-04-04 10:21:55+00:00,100,0,2,34338,2,34450
7200,2024-04-04 10:21:58+00:00,100,0,2,34339,2,34450
7201,2024-04-04 10:22:02+00:00,100,0,2,34374,2,34480
7202,2024-04-04 10:22:06+00:00,100,0,1,34373,1,34485
7203,2024-04-04 10:22:10+00:00,100,0,1,34373,1,34480
7204,2024-04-04 10:22:14+00:00,100,0,2,34338,2,34450
7205,2024-04-04 10:22:18+00:00,100,0,1,34373,1,34481
7206,2024-04-04 10:22:22+00:00,100,0,2,34338,2,34450
7207,2024-04-04 10:22:26+00:00,100,0,2,34374,2,34485
7208,2024-04-04 10:22:30+00:00,100,0,2,34339,2,34450
7209,2024-04-04 10:22:34+00:00,100,0,2,34374,2,34480
7210,2024-04-04 10:22:38+00:00,100,0,2,34374,2,34485
7211,2024-04-04 10:22:42+00:00,100,0,2,34374,2,34485
7212,2024-04-04 10:22:46+00:00,100,0,2,34351,2,34450
7213,2024-04-04 10:22:50+00:00,100,0,2,34362,2,34480
7214,2024-04-04 10:22:54+00:00,100,0,2,25737,2,25809
7215,2024-04-04 10:22:58+00:00,100,0,2,2,2,2
7216,2024-04-04 10:23:02+00:00,100,0,2,2,3,2
7217,2024-04-04 10:23:06+00:00,100,0,2,2,3,2
7218,2024-04-04 10:23:10+00:00,100,0,2,2,3,2
7219,2024-04-04 10:23:15+00:00,100,0,3,3,3,3
7220,2024-04-04 10:25:27+00:00,100,0,2,34350,2,34450
7221,2024-04-04 10:25:31+00:00,100,0,2,34362,2,34480
7222,2024-04-04 10:25:35+00:00,100,0,2,34385,2,34485
7223,2024-04-04 10:25:39+00:00,100,0,2,34339,2,34450
7224,2024-04-04 10:25:43+00:00,100,0,2,34338,2,34450
7225,2024-04-04 10:25:47+00:00,100,0,2,34374,2,34481
7226,2024-04-04 10:25:51+00:00,100,0,1,34373,1,34485
7227,2024-04-04 10:25:55+00:00,100,0,1,34373,1,34485
7228,2024-04-04 10:25:59+00:00,100,0,1,34349,1,34450
7229,2024-04-04 10:26:03+00:00,100,0,2,34362,2,34480
7230,2024-04-04 10:26:07+00:00,100,0,3,34375,3,34485
7231,2024-04-04 10:26:11+00:00,100,0,2,33995,2,34103
7232,2024-04-04 10:26:15+00:00,100,0,2,34729,2,34832
7233,2024-04-04 10:26:19+00:00,100,0,0,34372,0,34481
7234,2024-04-04 10:26:23+00:00,100,0,2,34338,2,34450
7235,2024-04-04 10:26:27+00:00,100,0,2,34374,2,34485
7236,2024-04-04 10:26:31+00:00,100,0,1,34337,1,34450
7237,2024-04-04 10:26:35+00:00,100,0,0,34372,0,34481
7238,2024-04-04 10:26:39+00:00,100,0,1,34314,1,34416
7239,2024-04-04 10:26:43+00:00,100,0,2,34374,2,34485
7240,2024-04-04 10:26:47+00:00,100,0,2,34339,2,34450
7241,2024-04-04 10:26:51+00:00,100,0,2,34374,2,34480
7242,2024-04-04 10:26:55+00:00,100,0,2,34338,2,34450
7243,2024-04-04 10:26:59+00:00,100,0,2,34374,2,34485
7244,2024-04-04 10:27:03+00:00,100,0,2,34339,2,34450
7245,2024-04-04 10:27:07+00:00,100,0,2,34374,2,34480
7246,2024-04-04 10:27:11+00:00,100,0,2,34314,2,34416
7247,2024-04-04 10:27:15+00:00,100,0,1,34337,1,34450
7248,2024-04-04 10:27:19+00:00,100,0,0,34337,0,34450
7249,2024-04-04 10:27:23+00:00,100,0,2,34303,2,34411
7250,2024-04-04 10:27:27+00:00,100,0,1,34408,1,34520
7251,2024-04-04 10:27:32+00:00,100,0,1,34385,1,34485
7252,2024-04-04 10:27:35+00:00,100,0,2,34338,2,34450
7253,2024-04-04 10:27:39+00:00,100,0,2,34339,2,34446
7254,2024-04-04 10:27:43+00:00,100,0,1,34337,1,34450
7255,2024-04-04 10:27:47+00:00,100,0,2,34410,2,34520
7256,2024-04-04 10:27:51+00:00,100,0,2,34338,2,34450
7257,2024-04-04 10:27:55+00:00,100,0,1,34337,1,34446
7258,2024-04-04 10:27:59+00:00,100,0,2,34374,2,34485
7259,2024-04-04 10:28:03+00:00,100,0,2,34374,2,34485
7260,2024-04-04 10:28:07+00:00,100,0,1,34278,1,34381
7261,2024-04-04 10:28:11+00:00,100,0,2,34338,2,34446
7262,2024-04-04 10:28:15+00:00,100,0,2,34374,2,34485
7263,2024-04-04 10:28:19+00:00,100,0,2,34374,2,34485
7264,2024-04-04 10:28:23+00:00,100,0,2,34268,2,34381
7265,2024-04-04 10:28:27+00:00,100,0,2,34374,2,34480
7266,2024-04-04 10:28:31+00:00,100,0,2,34552,2,34659
7267,2024-04-04 10:28:35+00:00,100,0,1,34373,1,34485
7268,2024-04-04 10:28:39+00:00,100,0,2,34138,2,34242
7269,2024-04-04 10:28:44+00:00,100,0,2,34539,2,34654
7270,2024-04-04 10:28:47+00:00,100,0,2,34374,2,34485
7271,2024-04-04 10:28:51+00:00,100,0,0,34384,0,34485
7272,2024-04-04 10:28:55+00:00,100,0,2,34303,2,34411
7273,2024-04-04 10:28:59+00:00,100,0,2,34374,2,34485
7274,2024-04-04 10:29:03+00:00,100,0,1,34373,1,34485
7275,2024-04-04 10:29:07+00:00,100,0,0,34372,0,34485
7276,2024-04-04 10:29:11+00:00,100,0,2,34339,2,34439
7277,2024-04-04 10:29:15+00:00,100,0,2,34374,2,34485
7278,2024-04-04 10:29:19+00:00,100,0,1,34373,1,34485
7279,2024-04-04 10:29:23+00:00,100,0,2,34409,2,34520
7280,2024-04-04 10:29:27+00:00,100,0,2,34338,2,34446
7281,2024-04-04 10:29:31+00:00,100,0,2,34374,2,34485
7282,2024-04-04 10:29:35+00:00,100,0,2,34374,2,34485
7283,2024-04-04 10:29:39+00:00,100,0,2,34315,2,34416
7284,2024-04-04 10:29:43+00:00,100,0,2,34327,2,34446
7285,2024-04-04 10:29:47+00:00,100,0,2,34374,2,34485
7286,2024-04-04 10:29:51+00:00,100,0,2,34386,2,34485
7287,2024-04-04 10:29:55+00:00,100,0,2,34374,2,34485
7288,2024-04-04 10:29:59+00:00,100,0,2,34267,2,34376
7289,2024-04-04 10:30:03+00:00,100,0,2,34445,2,34554
7290,2024-04-04 10:30:07+00:00,100,0,1,34373,1,34485
7291,2024-04-04 10:30:11+00:00,100,0,1,34302,1,34416
7292,2024-04-04 10:30:15+00:00,100,0,2,34338,2,34446
7293,2024-04-04 10:30:20+00:00,100,0,2,34445,2,34554
7294,2024-04-04 10:30:23+00:00,100,0,1,34349,1,34450
7295,2024-04-04 10:30:27+00:00,100,0,1,34408,1,34520
7296,2024-04-04 10:30:31+00:00,100,0,2,34338,2,34446
7297,2024-04-04 10:30:35+00:00,100,0,2,34374,2,34485
7298,2024-04-04 10:30:39+00:00,100,0,2,34303,2,34416
7299,2024-04-04 10:30:43+00:00,100,0,2,34374,2,34485
7300,2024-04-04 10:30:47+00:00,100,0,1,34337,1,34446
7301,2024-04-04 10:30:51+00:00,100,0,2,34374,2,34485
7302,2024-04-04 10:30:55+00:00,100,0,1,34361,1,34465
7303,2024-04-04 10:30:59+00:00,100,0,2,34338,2,34450
7304,2024-04-04 10:31:03+00:00,100,0,2,34374,2,34480
7305,2024-04-04 10:31:07+00:00,100,0,2,34339,2,34450
7306,2024-04-04 10:31:11+00:00,100,0,2,34339,2,34450
7307,2024-04-04 10:31:15+00:00,100,0,2,34374,2,34485
7308,2024-04-04 10:31:19+00:00,100,0,2,34338,2,34446
7309,2024-04-04 10:31:23+00:00,100,0,2,34339,2,34450
7310,2024-04-04 10:31:27+00:00,100,0,0,34383,0,34485
7311,2024-04-04 10:31:31+00:00,100,0,2,34374,2,34485
7312,2024-04-04 10:31:35+00:00,100,0,2,34338,2,34446
7313,2024-04-04 10:31:39+00:00,100,0,0,34337,0,34451
7314,2024-04-04 10:31:43+00:00,100,0,2,34374,2,34485
7315,2024-04-04 10:31:47+00:00,100,0,1,34373,1,34485
7316,2024-04-04 10:31:51+00:00,100,0,0,34348,0,34446
7317,2024-04-04 10:31:55+00:00,100,0,1,34373,1,34485
7318,2024-04-04 10:31:59+00:00,100,0,1,34373,1,34485
7319,2024-04-04 10:32:03+00:00,100,0,2,34374,2,34485
7320,2024-04-04 10:32:07+00:00,100,0,3,34339,3,34446
7321,2024-04-04 10:32:11+00:00,100,0,2,34374,2,34485
7322,2024-04-04 10:32:15+00:00,100,0,2,34408,2,34520
7323,2024-04-04 10:32:19+00:00,100,0,2,34374,2,34485
7324,2024-04-04 10:32:23+00:00,100,0,1,34337,1,34446
7325,2024-04-04 10:32:27+00:00,100,0,0,34384,0,34485
7326,2024-04-04 10:32:31+00:00,100,0,2,34374,2,34485
7327,2024-04-04 10:32:35+00:00,100,0,1,34373,1,34485
7328,2024-04-04 10:32:39+00:00,100,0,2,34267,2,34376
7329,2024-04-04 10:32:43+00:00,100,0,1,34373,1,34485
7330,2024-04-04 10:32:47+00:00,100,0,2,34374,2,34485
7331,2024-04-04 10:32:51+00:00,100,0,1,34385,1,34485
7332,2024-04-04 10:32:55+00:00,100,0,2,34327,2,34446
7333,2024-04-04 10:32:59+00:00,100,0,2,34386,2,34485
7334,2024-04-04 10:33:03+00:00,100,0,2,34303,2,34416
7335,2024-04-04 10:33:07+00:00,100,0,2,34410,2,34520
7336,2024-04-04 10:33:11+00:00,100,0,2,34433,2,34550
