,_time,CARR.WBCQIDist,DRB.AirIfDelayUl/s,DRB.PdcpSduVolumeUL_Filter,DRB.RlcDelayUl,DRB.UEThpUl,RRC.ConnEstabSucc,RRC.ConnMean,RRU.PrbAvailUl,RRU.PrbTotUl,SM.PDUSessionSetupFail,SM.PDUSessionSetupReq,TB.ErrTotalNbrUl,TB.TotNbrUl,session
3195,2024-03-28 13:21:19+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3196,2024-03-28 13:21:20+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3197,2024-03-28 13:21:21+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3198,2024-03-28 13:21:22+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3199,2024-03-28 13:21:23+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3200,2024-03-28 13:21:24+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3201,2024-03-28 13:21:25+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3202,2024-03-28 13:21:26+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3203,2024-03-28 13:21:27+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3204,2024-03-28 13:21:28+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3205,2024-03-28 13:21:29+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3206,2024-03-28 13:21:30+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3207,2024-03-28 13:21:31+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3208,2024-03-28 13:21:32+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3209,2024-03-28 13:21:33+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3210,2024-03-28 13:21:34+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3211,2024-03-28 13:21:35+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3212,2024-03-28 13:21:36+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3213,2024-03-28 13:21:37+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3214,2024-03-28 13:21:38+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3215,2024-03-28 13:21:39+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3216,2024-03-28 13:21:40+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3217,2024-03-28 13:21:41+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3218,2024-03-28 13:21:42+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
3219,2024-03-28 13:21:43+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
3220,2024-03-28 13:21:44+00:00,27300,44,8,0,1000,100,0,0,0,0,0,100,0,117
3221,2024-03-28 13:21:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3222,2024-03-28 13:21:46+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3223,2024-03-28 13:21:47+00:00,27300,82,20,0,900,100,0,0,0,0,0,100,0,117
3224,2024-03-28 13:21:48+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3225,2024-03-28 13:21:49+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3226,2024-03-28 13:21:50+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3227,2024-03-28 13:21:51+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3228,2024-03-28 13:21:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3229,2024-03-28 13:21:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3230,2024-03-28 13:21:54+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3231,2024-03-28 13:21:55+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3232,2024-03-28 13:21:56+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3233,2024-03-28 13:21:57+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3234,2024-03-28 13:21:58+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3235,2024-03-28 13:21:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3236,2024-03-28 13:22:00+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3237,2024-03-28 13:22:01+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3238,2024-03-28 13:22:02+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3239,2024-03-28 13:22:03+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3240,2024-03-28 13:22:04+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3241,2024-03-28 13:22:05+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3242,2024-03-28 13:22:06+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3243,2024-03-28 13:22:07+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3244,2024-03-28 13:22:08+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3245,2024-03-28 13:22:09+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3246,2024-03-28 13:22:10+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3247,2024-03-28 13:22:11+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3248,2024-03-28 13:22:12+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3249,2024-03-28 13:22:13+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3250,2024-03-28 13:22:14+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3251,2024-03-28 13:22:15+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3252,2024-03-28 13:22:16+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3253,2024-03-28 13:22:17+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3254,2024-03-28 13:22:18+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3255,2024-03-28 13:22:19+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3256,2024-03-28 13:22:20+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3257,2024-03-28 13:22:21+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3258,2024-03-28 13:22:22+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3259,2024-03-28 13:22:23+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3260,2024-03-28 13:22:25+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3261,2024-03-28 13:22:26+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3262,2024-03-28 13:22:28+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3263,2024-03-28 13:22:29+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3264,2024-03-28 13:22:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3265,2024-03-28 13:22:31+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3266,2024-03-28 13:22:32+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3267,2024-03-28 13:22:33+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3268,2024-03-28 13:22:34+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3269,2024-03-28 13:22:35+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3270,2024-03-28 13:22:36+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3271,2024-03-28 13:22:37+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3272,2024-03-28 13:22:38+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3273,2024-03-28 13:22:39+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3274,2024-03-28 13:22:40+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3275,2024-03-28 13:22:41+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3276,2024-03-28 13:22:42+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3277,2024-03-28 13:22:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3278,2024-03-28 13:22:44+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3279,2024-03-28 13:22:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3280,2024-03-28 13:22:46+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3281,2024-03-28 13:22:47+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3282,2024-03-28 13:22:48+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3283,2024-03-28 13:22:49+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3284,2024-03-28 13:22:50+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3285,2024-03-28 13:22:51+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3286,2024-03-28 13:22:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3287,2024-03-28 13:22:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3288,2024-03-28 13:22:54+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3289,2024-03-28 13:22:55+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3290,2024-03-28 13:22:56+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3291,2024-03-28 13:22:57+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3292,2024-03-28 13:22:58+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3293,2024-03-28 13:22:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3294,2024-03-28 13:23:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3295,2024-03-28 13:23:01+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3296,2024-03-28 13:23:02+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3297,2024-03-28 13:23:03+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3298,2024-03-28 13:23:04+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3299,2024-03-28 13:23:05+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3300,2024-03-28 13:23:06+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3301,2024-03-28 13:23:07+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3302,2024-03-28 13:23:08+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3303,2024-03-28 13:23:09+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3304,2024-03-28 13:23:10+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3305,2024-03-28 13:23:11+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3306,2024-03-28 13:23:12+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3307,2024-03-28 13:23:13+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3308,2024-03-28 13:23:14+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3309,2024-03-28 13:23:15+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3310,2024-03-28 13:23:16+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3311,2024-03-28 13:23:17+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3312,2024-03-28 13:23:18+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3313,2024-03-28 13:23:19+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3314,2024-03-28 13:23:20+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3315,2024-03-28 13:23:21+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3316,2024-03-28 13:23:22+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3317,2024-03-28 13:23:23+00:00,27300,105,20,0,900,100,0,0,0,0,0,100,0,117
3318,2024-03-28 13:23:24+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3319,2024-03-28 13:23:25+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3320,2024-03-28 13:23:26+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3321,2024-03-28 13:23:27+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3322,2024-03-28 13:23:28+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3323,2024-03-28 13:23:29+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3324,2024-03-28 13:23:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3325,2024-03-28 13:23:31+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3326,2024-03-28 13:23:32+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3327,2024-03-28 13:23:33+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3328,2024-03-28 13:23:34+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3329,2024-03-28 13:23:35+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3330,2024-03-28 13:23:36+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3331,2024-03-28 13:23:37+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3332,2024-03-28 13:23:38+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3333,2024-03-28 13:23:39+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3334,2024-03-28 13:23:40+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3335,2024-03-28 13:23:41+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3336,2024-03-28 13:23:42+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3337,2024-03-28 13:23:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3338,2024-03-28 13:23:45+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3339,2024-03-28 13:23:47+00:00,27300,115,20,0,900,100,0,0,0,0,0,100,0,117
3340,2024-03-28 13:23:48+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3341,2024-03-28 13:23:49+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3342,2024-03-28 13:23:50+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3343,2024-03-28 13:23:51+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3344,2024-03-28 13:23:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3345,2024-03-28 13:23:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3346,2024-03-28 13:23:54+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3347,2024-03-28 13:23:55+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3348,2024-03-28 13:23:56+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3349,2024-03-28 13:23:57+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3350,2024-03-28 13:23:58+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3351,2024-03-28 13:23:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3352,2024-03-28 13:24:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3353,2024-03-28 13:24:01+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3354,2024-03-28 13:24:02+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3355,2024-03-28 13:24:03+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3356,2024-03-28 13:24:04+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3357,2024-03-28 13:24:05+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3358,2024-03-28 13:24:06+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3359,2024-03-28 13:24:07+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3360,2024-03-28 13:24:08+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3361,2024-03-28 13:24:09+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3362,2024-03-28 13:24:10+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3363,2024-03-28 13:24:11+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3364,2024-03-28 13:24:12+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3365,2024-03-28 13:24:13+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3366,2024-03-28 13:24:14+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3367,2024-03-28 13:24:15+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3368,2024-03-28 13:24:16+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3369,2024-03-28 13:24:17+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3370,2024-03-28 13:24:18+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3371,2024-03-28 13:24:19+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3372,2024-03-28 13:24:20+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3373,2024-03-28 13:24:21+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3374,2024-03-28 13:24:22+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3375,2024-03-28 13:24:23+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3376,2024-03-28 13:24:24+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3377,2024-03-28 13:24:25+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3378,2024-03-28 13:24:26+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3379,2024-03-28 13:24:27+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3380,2024-03-28 13:24:28+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3381,2024-03-28 13:24:29+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3382,2024-03-28 13:24:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3383,2024-03-28 13:24:31+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3384,2024-03-28 13:24:32+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3385,2024-03-28 13:24:33+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3386,2024-03-28 13:24:34+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3387,2024-03-28 13:24:35+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3388,2024-03-28 13:24:36+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3389,2024-03-28 13:24:37+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3390,2024-03-28 13:24:38+00:00,27300,0,20,0,900,100,0,0,0,0,0,100,0,117
3391,2024-03-28 13:24:39+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3392,2024-03-28 13:24:40+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3393,2024-03-28 13:24:41+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3394,2024-03-28 13:24:42+00:00,27300,105,20,0,1000,100,0,0,0,0,0,100,0,117
3395,2024-03-28 13:24:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3396,2024-03-28 13:24:44+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3397,2024-03-28 13:24:45+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3398,2024-03-28 13:24:46+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3399,2024-03-28 13:24:47+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3400,2024-03-28 13:24:48+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3401,2024-03-28 13:24:49+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3402,2024-03-28 13:24:50+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3403,2024-03-28 13:24:51+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3404,2024-03-28 13:24:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3405,2024-03-28 13:24:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3406,2024-03-28 13:24:54+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3407,2024-03-28 13:24:55+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3408,2024-03-28 13:24:56+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3409,2024-03-28 13:24:57+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3410,2024-03-28 13:24:58+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3411,2024-03-28 13:24:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3412,2024-03-28 13:25:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3413,2024-03-28 13:25:02+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3414,2024-03-28 13:25:03+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3415,2024-03-28 13:25:04+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3416,2024-03-28 13:25:05+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3417,2024-03-28 13:25:06+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3418,2024-03-28 13:25:07+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3419,2024-03-28 13:25:08+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3420,2024-03-28 13:25:09+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3421,2024-03-28 13:25:10+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3422,2024-03-28 13:25:11+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3423,2024-03-28 13:25:12+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3424,2024-03-28 13:25:13+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3425,2024-03-28 13:25:14+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3426,2024-03-28 13:25:15+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3427,2024-03-28 13:25:16+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3428,2024-03-28 13:25:17+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3429,2024-03-28 13:25:18+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3430,2024-03-28 13:25:19+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3431,2024-03-28 13:25:20+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3432,2024-03-28 13:25:21+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3433,2024-03-28 13:25:22+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3434,2024-03-28 13:25:23+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3435,2024-03-28 13:25:24+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3436,2024-03-28 13:25:25+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3437,2024-03-28 13:25:26+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3438,2024-03-28 13:25:27+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3439,2024-03-28 13:25:28+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3440,2024-03-28 13:25:29+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3441,2024-03-28 13:25:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3442,2024-03-28 13:25:31+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3443,2024-03-28 13:25:32+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3444,2024-03-28 13:25:33+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3445,2024-03-28 13:25:34+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3446,2024-03-28 13:25:35+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3447,2024-03-28 13:25:36+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3448,2024-03-28 13:25:37+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3449,2024-03-28 13:25:38+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3450,2024-03-28 13:25:39+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3451,2024-03-28 13:25:40+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3452,2024-03-28 13:25:41+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3453,2024-03-28 13:25:42+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3454,2024-03-28 13:25:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3455,2024-03-28 13:25:44+00:00,27300,105,20,0,900,100,0,0,0,0,0,100,0,117
3456,2024-03-28 13:25:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3457,2024-03-28 13:25:46+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3458,2024-03-28 13:25:47+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3459,2024-03-28 13:25:48+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3460,2024-03-28 13:25:49+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3461,2024-03-28 13:25:50+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3462,2024-03-28 13:25:51+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3463,2024-03-28 13:25:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3464,2024-03-28 13:25:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3465,2024-03-28 13:25:54+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3466,2024-03-28 13:25:55+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3467,2024-03-28 13:25:56+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3468,2024-03-28 13:25:57+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
3469,2024-03-28 13:25:58+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3470,2024-03-28 13:25:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
3471,2024-03-28 13:26:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3472,2024-03-28 13:26:01+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
3473,2024-03-28 13:26:02+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
